hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
6,N1,-9.99126128544546e-09,81.6,3999.999998775581,9.577521704687111e-09
6,N2,-9.991261285448638e-09,228.48,3999.999999562707,9.849114894531121e-09
6,N3,-9.991261285448757e-09,244.8,3999.99999959186,9.85917390156238e-09
6,N4,-9.991261285448054e-09,179.52,3999.9999994434456,9.807964411221424e-09
6,N5,-9.991261285444674e-09,81.6,3999.999998775581,9.577521704687111e-09
7,N1,-9.991240781741881e-09,96.0,3999.9999989592457,9.640893448984049e-09
7,N2,-9.991240781745061e-09,268.8,3999.9999996283022,9.871747660351453e-09
7,N3,-9.9912407817452e-09,288.0,3999.999999653082,9.880297816328023e-09
7,N4,-9.991240781744763e-09,211.2,3999.99999952693,9.836769749538212e-09
7,N5,-9.991240781742736e-09,96.0,3999.9999989592457,9.640893448984049e-09
8,N1,-9.991216756964646e-09,108.0,3999.9999990748875,9.680794176874713e-09
8,N2,-9.991216756967308e-09,302.4,3999.9999996696024,9.885997920312404e-09
8,N3,-9.991216756967406e-09,324.0,3999.999999691629,9.893598058958243e-09
8,N4,-9.991216756966903e-09,237.6,3999.999999579494,9.854906444033967e-09
8,N5,-9.991216756964646e-09,108.0,3999.9999990748875,9.680794176874713e-09
9,N1,-9.991240781742194e-09,111.6,3999.9999991047275,9.691091138911014e-09
9,N2,-9.99124078174512e-09,312.48,3999.99999968026,9.889675406753938e-09
9,N3,-9.99124078174525e-09,334.8,3999.9999997015757,9.89703037963701e-09
9,N4,-9.991240781744761e-09,245.52,3999.999999593058,9.859586881323194e-09
9,N5,-9.991240781742975e-09,111.6,3999.9999991047275,9.691091138911014e-09
10,N1,-9.991261285446459e-09,108.0,3999.9999990748834,9.680794176874713e-09
10,N2,-9.991261285449094e-09,302.4,3999.999999669601,9.885997920312404e-09
10,N3,-9.99126128544919e-09,324.0,3999.9999996916276,9.893598058958243e-09
10,N4,-9.991261285448694e-09,237.6,3999.9999995794924,9.854906444033967e-09
10,N5,-9.99126128544646e-09,108.0,3999.9999990748834,9.680794176874713e-09
11,N1,-9.991289046256866e-09,105.6,3999.9999990538554,9.67353949907641e-09
11,N2,-9.991261285449066e-09,295.68,3999.9999996620923,9.883406963955867e-09
11,N3,-9.99125056868446e-09,316.8,3999.9999996846195,9.891179833025476e-09
11,N4,-9.99122096158977e-09,232.32,3999.9999995699372,9.851608863216558e-09
11,N5,-9.9913095231216e-09,105.6,3999.999999053853,9.67353949907641e-09
12,N1,-9.991316315134927e-09,103.2,3999.9999990318493,9.66594739440377e-09
12,N2,-9.991275808199557e-09,288.96,3999.9999996542333,9.880695498001353e-09
12,N3,-9.99126013898161e-09,309.6,3999.999999677285,9.888649131467928e-09
12,N4,-9.991216756966817e-09,227.04,3999.999999559936,9.848157906547175e-09
12,N5,-9.991346117482242e-09,103.2,3999.9999990318465,9.66594739440377e-09
13,N1,-9.991316315134826e-09,100.8,3999.999999008798,9.657993760937192e-09
13,N2,-9.991275808199524e-09,282.24,3999.9999996460006,9.877854914620431e-09
13,N3,-9.99126013898158e-09,302.4,3999.999999669601,9.885997920312404e-09
13,N4,-9.99121675696677e-09,221.76,3999.999999549458,9.844542618607821e-09
13,N5,-9.991346117482149e-09,100.8,3999.999999008795,9.657993760937192e-09
14,N1,-9.991316315134775e-09,99.6,3999.999998996856,9.65387320384005e-09
14,N2,-9.99127580819951e-09,278.88,3999.9999996417355,9.876383287085739e-09
14,N3,-9.99126013898157e-09,298.8,3999.9999996656206,9.884624401280022e-09
14,N4,-9.991216756966755e-09,219.12,3999.99999954403,9.84266963810912e-09
14,N5,-9.991346117482101e-09,99.6,3999.999998996853,9.65387320384005e-09
15,N1,-9.991316315134775e-09,99.6,3999.999998996856,9.65387320384005e-09
15,N2,-9.991275808199504e-09,278.88,3999.9999996417355,9.876383287085739e-09
15,N3,-9.991260138981561e-09,298.8,3999.9999996656206,9.884624401280022e-09
15,N4,-9.99121675696674e-09,219.12,3999.99999954403,9.84266963810912e-09
15,N5,-9.991346117482094e-09,99.6,3999.999998996853,9.65387320384005e-09
16,N1,-9.991316315134876e-09,102.0,3999.999999020459,9.662017363749696e-09
16,N2,-9.991275808199537e-09,285.6,3999.9999996501656,9.879291915624897e-09
16,N3,-9.991260138981591e-09,306.0,3999.999999673488,9.887339121249904e-09
16,N4,-9.991216756966782e-09,224.4,3999.9999995547587,9.846371528977141e-09
16,N5,-9.99134611748219e-09,102.0,3999.9999990204565,9.662017363749696e-09
17,N1,-9.991289046256886e-09,106.8,3999.999999064486,9.677207594592406e-09
17,N2,-9.991261285449083e-09,299.04,3999.999999665889,9.884716998068721e-09
17,N3,-9.991250568684486e-09,320.4,3999.9999996881634,9.892402531530808e-09
17,N4,-9.991220961589831e-09,234.96,3999.9999995747694,9.85327617936019e-09
17,N5,-9.9913095231216e-09,106.8,3999.999999064484,9.677207594592404e-09
18,N1,-9.991216756965703e-09,112.8,3999.999999114254,9.694377403390686e-09
18,N2,-9.991216756968253e-09,315.84,3999.9999996836623,9.890849072639536e-09
18,N3,-9.991216756968347e-09,338.4,3999.999999704751,9.898125801130234e-09
18,N4,-9.991216756967872e-09,248.16,3999.999999597388,9.861080637904862e-09
18,N5,-9.991216756965702e-09,112.8,3999.999999114254,9.694377403390686e-09
19,N1,-9.991216756965058e-09,120.0,3999.9999991673985,9.712714759187245e-09
19,N2,-9.991216756967452e-09,336.0,3999.9999997026425,9.897398128281163e-09
19,N3,-9.991216756967541e-09,360.0,3999.9999997224663,9.904238253062419e-09
19,N4,-9.99121675696709e-09,264.0,3999.9999996215447,9.86941579963057e-09
19,N5,-9.991216756965056e-09,120.0,3999.9999991673985,9.712714759187245e-09
20,N1,-9.991216756965017e-09,118.8,3999.9999991589884,9.709812888067923e-09
20,N2,-9.991216756967434e-09,332.64,3999.999999699639,9.89636174573855e-09
20,N3,-9.991216756967523e-09,356.4,3999.999999719663,9.903270962689312e-09
20,N4,-9.991216756967068e-09,261.36,3999.999999617722,9.868096767303607e-09
20,N5,-9.991216756965017e-09,118.8,3999.9999991589884,9.709812888067925e-09
21,N1,-9.991216756964816e-09,112.8,3999.999999114254,9.694377403390685e-09
21,N2,-9.991216756967363e-09,315.84,3999.9999996836623,9.890849072639536e-09
21,N3,-9.991216756967457e-09,338.4,3999.999999704751,9.898125801130234e-09
21,N4,-9.991216756966977e-09,248.16,3999.999999597388,9.861080637904862e-09
21,N5,-9.991216756964816e-09,112.8,3999.999999114254,9.694377403390685e-09
22,N1,-9.991216756964401e-09,102.0,3999.9999990204687,9.662017363749696e-09
22,N2,-9.991216756967219e-09,285.6,3999.9999996501674,9.879291915624898e-09
22,N3,-9.991216756967323e-09,306.0,3999.9999996734896,9.887339121249904e-09
22,N4,-9.991216756966792e-09,224.4,3999.9999995547587,9.846371528977141e-09
22,N5,-9.9912167569644e-09,102.0,3999.9999990204687,9.662017363749696e-09
23,N1,-9.991216756964775e-09,91.2,3999.999998904472,9.621993104193736e-09
23,N2,-9.99121675696793e-09,255.36,3999.99999960874,9.864997537212057e-09
23,N3,-9.991216756968047e-09,273.6,3999.999999634824,9.87399770139792e-09
23,N4,-9.99121675696745e-09,200.64,3999.9999995020326,9.828178683724433e-09
23,N5,-9.991216756964772e-09,91.2,3999.999998904472,9.621993104193736e-09
24,N1,-9.991261285445245e-09,84.0,3999.999998810564,9.589592513124623e-09
24,N2,-9.99126128544863e-09,235.2,3999.9999995752014,9.853425897544517e-09
24,N3,-9.99126128544874e-09,252.0,3999.9999996035212,9.863197504374883e-09
24,N4,-9.991261285448095e-09,184.8,3999.9999994593472,9.813451142329384e-09
24,N5,-9.991261285445203e-09,84.0,3999.999998810564,9.589592513124623e-09
