hour,lambda_system,system_net_injection_residual_mw
1,67.15000050302154,-3.652787549700674e-14
2,67.15000053064384,-6.499360407824414e-14
3,67.15000051487891,3.310730888414526e-14
4,67.15000047931846,2.2355889522332568e-14
5,67.15000053649555,-1.4572493367389418e-14
6,67.15000057766265,7.343343280756391e-14
7,67.15000063305227,-1.607764235376812e-15
8,67.15000065253842,1.3350290615138663e-14
9,67.15000064319025,-2.9221837637036525e-14
10,60.000134381013346,-2.939479297855339e-14
11,60.000000593068854,5.24616081838811e-14
12,60.00000058934073,3.540205119751923e-15
13,60.00000058578734,5.741577593745691e-14
14,60.000000583686166,-7.63285783319731e-15
15,60.00000058229794,3.007711292955166e-15
16,60.0000005863644,5.3678807075761064e-14
17,60.000000614209895,-2.6287554796480777e-14
18,67.15000062175292,-3.8140688723728565e-14
19,67.1500000436218,-4.670733316126844e-14
20,67.14999701829016,-8.870385281553824e-14
21,67.15000076486385,1.0429692961656902e-13
22,67.15000065154938,-1.4995647231505805e-15
23,67.15000063518467,1.409747088885301e-13
24,67.1500006263595,-4.477447184414903e-14
