hour,lambda_system,system_net_injection_residual_mw
1,67.15000053387769,-7.726203160238114e-15
2,67.15000048387247,-8.613469795292634e-15
3,67.15000039659179,5.17429600005898e-14
4,67.15000028145171,1.6190825390956967e-14
5,67.1500004244692,6.543500747896736e-14
6,67.15000054180472,2.3779813640810523e-14
7,67.15000060959471,3.696130633246282e-14
8,67.15000062665614,-4.659983324531708e-15
9,67.1500005705703,1.186923209413631e-13
10,60.00000066286803,-2.545889419237577e-14
11,60.00000058144155,5.830894367238394e-15
12,60.00000056204412,2.2057660868307353e-14
13,60.00000054524869,-1.3309734955556813e-15
14,60.00000051834103,-1.8654087562782588e-14
15,60.00000050804887,5.4632989558494135e-15
16,60.00000055358055,1.3206113656410491e-14
17,60.00000061312464,-1.3925847239631804e-14
18,67.15000051654036,1.2722932499616103e-15
19,67.14999980256533,1.314261287616868e-13
20,67.14999986468136,-4.7940111344858794e-15
21,67.15000061514063,1.5310898094558336e-13
22,67.15000060798457,-2.3075481465763232e-14
23,67.1500005758943,-1.0592079574313235e-13
24,67.15000055104957,-6.383126461191697e-14
