hour,lambda_system,system_net_injection_residual_mw
1,67.15000024409493,3.0855382418658875e-15
2,67.15000034486765,6.119827173480671e-14
3,67.15000023232126,4.738111663646931e-14
4,67.15000021469348,-4.99981393426338e-14
5,67.15000028553933,1.4768123064565867e-15
6,67.1500005070381,-4.383921231568563e-15
7,67.15000059619386,8.22466446714617e-15
8,67.15000064096328,2.7020507017058263e-14
9,67.15000032279461,-5.554971955302207e-15
10,60.00000065433612,5.3441378658448e-14
11,60.0000005822555,2.398347706829732e-14
12,60.00000056454014,3.965061250100539e-14
13,60.000000551290945,2.567790575760514e-14
14,60.000000535120584,-3.458112354100151e-15
15,60.000000517767226,5.644112935047641e-15
16,60.00000055735377,-1.0916712878385692e-14
17,60.00000061042155,-2.9136049796031475e-14
18,67.15000055566317,-2.309192017827773e-14
19,67.14998416467569,1.2244629412182398e-13
20,67.15000051626826,-4.420590496200641e-14
21,67.15000081337355,6.688350196521979e-14
22,67.150000630905,-5.371351623600828e-15
23,67.1500005948158,-1.2888466030915643e-15
24,67.15000057436811,3.997742133045527e-14
