node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,6.374096060582389e-05,0.00012899547709215752,2.023745419995623,99.99992729022236,99.99986354926175,False,9.078635870079855e-08,9.078623482214188e-06
N2,6.37437465212136e-05,0.0001290010479958977,2.0237443676607056,99.99987576303135,99.99981201928483,False,9.078645918443763e-08,9.078628852340237e-06
N3,6.373350962742322e-05,0.0001289806229377728,2.023748946068946,33.17508347084386,33.17501973733423,False,2.739057194072093e-07,9.086827647502901e-06
N4,6.374095846686707e-05,0.00012899547275226701,2.0237454198201243,99.99992721302702,99.99986347206855,False,9.078635876284795e-08,9.07862348141103e-06
N5,6.374232443263716e-05,0.0001289982037477573,2.023744896282885,99.99992688486667,99.99986314254224,False,9.078638479105367e-08,9.078626054311545e-06
N6,6.373896742035119e-05,0.0001289914956085957,2.023746239218335,99.99994106102406,99.99987732205663,False,9.078629887987083e-08,9.07861875051065e-06
N7,6.374246274920812e-05,0.00012899847451531513,2.023744752738122,99.99992688871374,99.999863146251,False,9.078641197228216e-08,9.07862877276738e-06
N8,6.287533081525546e-05,0.00012726419161324657,2.0240719207853206,0.0037051533479228738,0.0036422780171076184,False,0.002495933522806372,9.090883802279626e-06
N9,6.373381518671505e-05,0.00012898124265052388,2.0237489670539803,71.36750414068473,71.36744040686955,False,1.2725872924059117e-07,9.082129775331837e-06
