iteration,investor,proximal_coefficient_eur_per_mw2_day,unpenalized_profit_eur_per_day,proximal_penalty_eur_per_day,strategic_epsilon_penalty,epsilon_penalty_eur_per_day,penalized_objective_eur_per_day
1,I1,0.0,6.9136893058312765,0.0,1e-06,0.0017624396203332379,6.911926866210943
1,I2,0.0,5224.965362754361,0.0,1e-06,0.22297423210245904,5224.742388522259
1,I3,0.0,144299.71201650915,0.0,1e-06,0.03529281020773805,144299.67672369894
1,I4,0.0,239783.40917173593,0.0,1e-06,17.101103093386698,239766.30806864254
2,I1,0.0,26.48282196627747,0.0,1e-06,0.004654158037249238,26.478167808240222
2,I2,0.0,4963.603773974307,0.0,1e-06,3.0287925033939116,4960.574981470913
2,I3,0.0,143132.7418367844,0.0,1e-06,0.07135878547346325,143132.67047799894
2,I4,0.0,239630.62886191145,0.0,1e-06,4.07240311821025,239626.55645879323
3,I1,0.0,417.92322386665575,0.0,1e-06,0.02710333960405515,417.89612052705166
3,I2,0.0,3.752274011494819,0.0,1e-06,0.006618747083744998,3.745655264411074
3,I3,0.0,142609.43832582663,0.0,1e-06,0.01931580090602095,142609.41901002574
3,I4,0.0,242376.93288227395,0.0,1e-06,0.0034324504250209634,242376.9294498235
4,I1,0.0,-0.009842302823596886,0.0,1e-06,0.003717709183655081,-0.013560012007251966
4,I2,0.0,-0.0014137565898515471,0.0,1e-06,0.0013484974778049765,-0.0027622540676565236
4,I3,0.0,143391.64386945733,0.0,1e-06,0.02714606300896372,143391.6167233943
4,I4,0.0,244243.79409343956,0.0,1e-06,0.08164216606206753,244243.7124512735
5,I1,0.0,-0.009528216762712748,0.0,1e-06,0.0013552789664944395,-0.010883495729207188
5,I2,0.0,-0.009419117327696132,0.0,1e-06,0.001330564259060975,-0.010749681586757107
5,I3,0.0,144045.46177890146,0.0,1e-06,0.05552386020879238,144045.40625504125
5,I4,0.0,245181.24539734417,0.0,1e-06,0.017704213363906554,245181.22769313082
6,I1,1.0,-0.009105780197604274,0.40191205374298106,1e-06,0.022913082659503054,-0.43393091660008837
6,I2,1.0,-0.009035454438774952,1.8766643459872656,1e-06,0.024537609783793858,-1.9102374102098345
6,I3,1.0,143085.8826476421,7.732523509082469,1e-06,0.03490691905895837,143078.11521721396
6,I4,1.0,244600.0820451533,0.5631780735389617,1e-06,0.04846159176601673,244599.470405488
7,I1,1.0,-0.00902216913297599,0.0363562832462898,1e-06,0.023542237654988554,-0.06892069003425434
7,I2,1.0,-0.008955721377664923,0.16908971302350742,1e-06,0.02400868892372005,-0.2020541233248924
7,I3,1.0,143261.18879811635,0.958429160804418,1e-06,0.03454696213838729,143260.1958219934
7,I4,1.0,244401.55358334238,0.16065163139889316,1e-06,0.0491600322382824,244401.34377167874
8,I1,1.0,-0.008996649922992662,0.003457196443397306,1e-06,0.023765144273829048,-0.036218990640219016
8,I2,1.0,-0.008927878356514209,0.015404603193104936,1e-06,0.023902972294742215,-0.048235453844361356
8,I3,1.0,143473.13204669108,0.22928906977553695,1e-06,0.03422868696479342,143472.86852893434
8,I4,1.0,244335.90522465325,2.441789838391329,1e-06,0.13040753062078822,244333.33302728424
9,I1,1.0,-0.00899013751257148,0.0004966983240111962,1e-06,0.023835113622179122,-0.033321949458761796
9,I2,1.0,-0.008920520818131758,0.0015725537174479318,1e-06,0.02387606844927861,-0.0343691429848583
9,I3,1.0,143598.9893809935,0.009688426051724503,1e-06,0.03423768808774078,143598.94545487937
9,I4,1.0,244594.55780962372,0.0026644086638622794,1e-06,0.06878650437067789,244594.48635871068
10,I1,1.0,-0.00898613176743222,0.00023038255687063902,1e-06,0.02385640846181321,-0.033072922786116066
10,I2,1.0,-0.008916847201566465,0.00032759103439668625,1e-06,0.02386842824849453,-0.03311286648445768
10,I3,1.0,143501.50632610737,0.926079067185816,1e-06,0.0479869264457984,143500.53226011374
10,I4,1.0,244793.78726334538,1.7244653406554038,1e-06,0.06814316447670989,244791.99465484024
11,I1,2.0,-0.008983983380750276,0.00010783188430682822,1e-06,0.02407841117471679,-0.033170226439773895
11,I2,2.0,-0.008914365191318599,0.00012543756400939593,1e-06,0.024081985899413585,-0.03312178865474158
11,I3,2.0,143561.159307174,0.06373136342516483,1e-06,0.03740889635990367,143561.0581669142
11,I4,2.0,244839.1857224754,0.6047001344315456,1e-06,0.06822308312326318,244838.51279925785
12,I1,2.0,-0.008982462689767188,0.00010352402834503955,1e-06,0.024080362877485727,-0.03316634959559796
12,I2,2.0,-0.008913692865517494,0.00010526737345646209,1e-06,0.024081307136079783,-0.03310026737505374
