hour,lambda_system,system_net_injection_residual_mw
1,67.15000053696171,-2.5891883194270742e-14
2,67.14999991001505,3.441546847370893e-14
3,67.1499995883244,1.6621272480064454e-14
4,67.1499991534421,-2.876383731392613e-14
5,67.14999964959196,-2.0778686593034715e-14
6,67.14999999801472,-1.0873246658748865e-13
7,67.15000053945018,2.763212241645117e-15
8,67.1500006322727,3.515454172494019e-14
9,67.15000061575635,5.651113606770161e-14
10,60.00000064846633,5.0049931556005466e-14
11,60.00000058296209,2.5010397631873126e-14
12,60.00000056661936,4.452278921229243e-15
13,60.000000554821256,-6.874119520955459e-14
14,60.00000054012498,7.955271509269055e-14
15,60.00000052225019,5.982430917312573e-15
16,60.00000056033229,-4.902491358724787e-14
17,60.00000060855836,9.173511608458494e-15
18,67.15000056523459,5.672660469263596e-14
19,67.133303293549,-7.547262832477591e-14
20,67.14999506944537,-1.0756457652749302e-13
21,67.15000079951125,-6.773516674009259e-14
22,67.15000063369384,4.701772695542168e-14
23,67.1500006008998,8.662442805083155e-15
24,67.15000058231774,2.176959655670963e-15
