hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_IEEE1,270.00000221183564,270.0,60.0,-7.149999930255195
1,G_IEEE3,58.48041178169575,290.0,67.15,-5.144048860442896e-09
1,RES_Wind_N1,94.50000089302122,94.5,0.0,-67.15000054426307
1,RES_PV_N6,0.0,0.0,0.0,
1,RES_PV_N8,0.0,0.0,0.0,
1,G_PEAKER_N5,1.1532761914198831e-07,200.0,95.0,-7.451871920858724e-09
2,G_IEEE1,270.00000221183564,270.0,60.0,-7.149999873776095
2,G_IEEE3,35.16593582184373,290.0,67.15,-3.7481552202135295e-09
2,RES_Wind_N1,98.43750093239623,98.4375,0.0,-67.15000048630655
2,RES_PV_N6,0.0,0.0,0.0,
2,RES_PV_N8,0.0,0.0,0.0,
2,G_PEAKER_N5,1.1532761892620177e-07,200.0,95.0,-7.451871920847901e-09
3,G_IEEE1,270.00000221183564,270.0,60.0,-7.149999775874673
3,G_IEEE3,19.235396032521088,290.0,67.15,-2.9285383075610286e-09
3,RES_Wind_N1,102.37500097177123,102.375,0.0,-67.15000038704137
3,RES_PV_N6,0.0,0.0,0.0,
3,RES_PV_N8,0.0,0.0,0.0,
3,G_PEAKER_N5,1.15327618536165e-07,200.0,95.0,-7.451871920829288e-09
4,G_IEEE1,270.0000022118356,270.0,60.0,-7.149999648428335
4,G_IEEE3,11.603145711022133,290.0,67.15,-2.5643343476782357e-09
4,RES_Wind_N1,105.00000099802122,105.0,0.0,-67.15000025874268
4,RES_PV_N6,0.0,0.0,0.0,
4,RES_PV_N8,0.0,0.0,0.0,
4,G_PEAKER_N5,1.1532761800008187e-07,200.0,95.0,-7.451871920804138e-09
5,G_IEEE1,270.00000221183564,270.0,60.0,-7.1499998070664645
5,G_IEEE3,23.278486555723486,290.0,67.15,-3.131024371114418e-09
5,RES_Wind_N1,102.37500097177123,102.375,0.0,-67.15000041823316
5,RES_PV_N6,0.0,0.0,0.0,
5,RES_PV_N8,0.0,0.0,0.0,
5,G_PEAKER_N5,1.153276187299175e-07,200.0,95.0,-7.451871920836592e-09
6,G_IEEE1,270.00000221183564,270.0,60.0,-7.149999939171299
6,G_IEEE3,65.89088010410912,290.0,67.15,-5.664138467657579e-09
6,RES_Wind_N1,94.50000089302122,94.5,0.0,-67.15000055317917
6,RES_PV_N6,0.0,0.0,0.0,
6,RES_PV_N8,0.0,0.0,0.0,
6,G_PEAKER_N5,1.1532761930261002e-07,200.0,95.0,-7.451871920861503e-09
7,G_IEEE1,270.00000221183564,270.0,60.0,-7.150000015730946
7,G_IEEE3,139.32390175123487,290.0,67.15,-1.3414248651924281e-08
7,RES_Wind_N1,81.37500076177123,81.375,0.0,-67.1500006356961
