hour,lambda_system,system_net_injection_residual_mw
1,67.1500005154898,-1.8476737418943038e-14
2,67.15000046028088,-2.7942391087956234e-14
3,67.15000036622442,-3.6965261618984474e-15
4,67.1500002412163,-4.2621524050520397e-14
5,67.15000039630227,-1.0064122111213092e-14
6,67.15000052482429,-6.02378092174538e-15
7,67.15000060302454,3.8131877979655454e-14
8,67.1500006231894,-3.590926087908221e-14
9,67.15000056444421,7.15967674208425e-14
10,60.0000006749032,-4.00657062642935e-14
11,60.000000580086585,-8.454261972217639e-15
12,60.000000559623004,1.2617561706856786e-14
13,60.00000052944122,-5.312800219658968e-14
14,60.00000048129105,-1.837666788776323e-14
15,60.000000499490106,-1.4178752272380184e-14
16,60.00000054769823,-1.3518977901563737e-14
17,60.00000061694994,-3.1537389075000143e-14
18,67.15000050114725,-1.0365506876174225e-13
19,67.14999946119282,-1.672215426290112e-14
20,67.14999955913588,-1.0807504998582045e-13
21,67.15000061610182,1.868462552251594e-14
22,67.15000060139612,-2.714952558004149e-14
23,67.15000056311055,6.107032744782862e-14
24,67.150000534511,8.567389327578116e-14
