hour,lambda_system,system_net_injection_residual_mw
1,67.15000051697012,7.053784548929828e-14
2,67.15000050784073,5.990588184069555e-14
3,67.15000052276281,3.962220420709456e-14
4,67.15000055518979,-2.161614121892957e-14
5,67.15000059272633,2.8869422353081542e-15
6,67.15000060815268,-4.391479475963503e-14
7,67.15000063371585,5.943077869153534e-14
8,67.15000064847122,-7.134298200322457e-14
9,67.15000062431488,-1.2865458465398623e-14
10,60.000000684296666,5.923192079959567e-15
11,60.00000058951609,-4.455621956454753e-14
12,60.000000588174814,6.0691766467018494e-15
13,60.000000570767746,-6.9418826331918356e-15
14,60.00000056404138,-2.1091100865169622e-14
15,60.000000557499305,-1.4263594215811168e-14
16,60.00000057930659,1.3111808581483443e-14
17,60.0000006125289,2.1536504074583782e-14
18,67.1500006194642,3.5068410795886833e-14
19,67.15000054286254,1.1652435030373087e-13
20,67.15000152629248,-1.3655845965191284e-14
21,67.1501908411618,-4.568895028613682e-14
22,67.15000066760908,8.641641070855974e-14
23,67.15000063970305,-9.09076546806099e-14
24,67.15000062751459,1.2826601530392492e-14
