iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,headroom_mw
1,I1,N1,51.03549790001626,159.9599289806977,68.62213985716609,112.17264109110737
1,I1,N2,3.0000001242064007,6.000000248024246,1.7743771476325437e-07,187.99290342352634
1,I1,N3,3.000000088648078,6.000000175357953,1.2664011108430125e-07,187.9874452459297
1,I1,N4,3.000000220100034,6.000000448249429,3.1442861957118773e-07,171.92022665341878
1,I1,N5,35.32815854399729,70.65631708336988,46.18308363428185,12.945865037527767
1,I2,N1,26.5839419465048,81.589557729623,33.691345637864,112.17264109110737
1,I2,N2,3.0000001147861646,6.000000355235242,1.6398023420796344e-07,187.99290342352634
1,I2,N3,3.0000001839632073,6.000000798145281,2.6280458158055494e-07,187.9874452459297
1,I2,N4,3.0000002430957347,6.0000007664999915,3.47279620245464e-07,171.92022665341878
1,I2,N5,17.597659025242752,35.19531804589295,20.853798607489644,12.945865037527767
1,I3,N1,3.6622825222055972,9.016105083015628,0.9461178888651386,112.17264109110737
1,I3,N2,3.007095831764009,6.031709228396314,0.010136902520012165,187.99290342352634
1,I3,N3,3.012554038363654,6.056162120295464,0.017934340519505116,187.9874452459297
1,I3,N4,19.079772718195386,109.05628628067726,22.97110388313627,171.92022665341878
1,I3,N5,93.9212989723341,469.51066537579516,129.8875699604773,12.945865037527767
1,I4,N1,6.545636540165981,13.091273210659299,5.065195057379973,112.17264109110737
1,I4,N2,3.0000005057170895,6.00000111031555,7.224529845204793e-07,187.99290342352634
1,I4,N3,3.0000004430953426,6.00000097943855,6.329933459420174e-07,187.9874452459297
1,I4,N4,3.0000001651900767,6.000000416893797,2.3598582300333363e-07,171.92022665341878
1,I4,N5,40.2070184208981,165.32629460595413,53.15288345842586,12.945865037527767
2,I1,N1,49.99918867095863,117.36505731754323,49.55505614421964,103.44708516256159
2,I1,N2,0.9000002363286157,1.800000484593064,2.8438099341123223e-07,196.39786343092277
2,I1,N3,0.9000001717973614,1.8000003536156683,2.0743276828155453e-07,196.39399251220354
2,I1,N4,0.9000001404466796,1.8000002989606954,1.0630952758590024e-07,176.6068171330382
2,I1,N5,44.390264070266724,114.46133796489302,48.27402358152506,0.49734859585930735
2,I2,N1,31.69660692954439,71.91971656175068,33.88774906513279,103.44708516256159
2,I2,N2,0.9000001151059568,1.8000004540454095,1.1524301031073004e-07,196.39786343092277
2,I2,N3,0.9000001573205181,1.8000006305907297,1.4590222256417473e-07,196.39399251220354
2,I2,N4,0.9000001999113392,1.800000708764816,1.8140374083855985e-07,176.6068171330382
2,I2,N5,17.310302505377287,48.258513520729736,17.18714971114923,0.49734859585930735
2,I3,N1,3.130443271289031,6.842180564056438,2.9025121637533595,103.44708516256159
2,I3,N2,0.902135007105016,1.809527146996866,8.939394018976568e-06,196.39786343092277
2,I3,N3,0.9060059894042561,1.821961163321299,0.003199682707371016,196.39399251220354
2,I3,N4,20.69318141750422,80.87563661275843,21.38464228863658,176.6068171330382
