hour,lambda_system,system_net_injection_residual_mw
1,67.1703986371311,-1.3338197704008135e-14
2,67.1655521489786,-8.030773341696702e-15
3,67.16205867598893,4.203201544342722e-14
4,67.16138373852117,3.22918130700065e-14
5,67.16438862584816,2.670063753832278e-14
6,67.1731046534175,-2.0243461065751114e-14
7,67.18748379543112,-1.3935191619631564e-14
8,67.19049137364631,-1.0240206148563587e-13
9,67.17701280136389,4.9917367481022696e-15
10,67.16666684217189,1.1094689201671257e-14
11,60.03030568208085,-1.2672892029788695e-14
12,60.01500113063543,-2.0154749901666467e-14
13,60.00986748286063,-9.100702203471132e-14
14,60.01086058226926,2.0124097413814224e-14
15,60.01406098698325,-4.68331638892849e-15
16,60.02262251107868,2.4554075770722164e-14
17,67.08869331830088,-2.7662280342527746e-14
18,67.15616493032405,-4.989151989985352e-14
19,67.17857587131438,6.874176496328871e-16
20,67.18360494983628,6.630272620039759e-14
21,67.1844070177272,-3.784472070737496e-14
22,67.1834431071662,8.917713464058222e-14
23,67.18090795588505,-4.1990222025725124e-14
24,67.1755480933189,-2.0229122178311746e-14
