hour,lambda_system,system_net_injection_residual_mw
1,55.0000005756064,8.526512829121202e-14
2,55.00000057788811,-1.4210854715202004e-14
3,55.00000057859834,4.973799150320701e-14
4,55.00000057902007,2.4868995751603507e-14
5,55.00000057850229,-7.105427357601002e-14
6,55.00000057297494,5.684341886080802e-14
7,75.00000073524802,2.842170943040401e-14
8,75.00000073992034,1.4210854715202004e-14
9,75.00000073750093,-8.881784197001252e-14
10,55.00000054259727,6.394884621840902e-14
11,55.0000005378548,4.263256414560601e-14
12,30.000000290620967,5.684341886080802e-14
13,29.48288411833476,-1.4210854715202004e-14
14,29.48288411816688,-1.4210854715202004e-14
15,29.48288411826051,-2.842170943040401e-14
16,30.000000290830176,-2.842170943040401e-14
17,55.00000053986947,7.105427357601002e-15
18,75.00000073732859,-2.1316282072803006e-14
19,75.00000074059425,0.0
20,75.00000074102765,-6.039613253960852e-14
21,75.00000074068515,-1.4210854715202004e-14
22,75.00000074008213,-5.3290705182007514e-14
23,75.00000073429965,9.947598300641403e-14
24,55.00000058178692,-5.684341886080802e-14
