hour,lambda_system,system_net_injection_residual_mw
1,67.15000057917888,-3.014516347712473e-14
2,67.15000058032047,-4.3232286765668105e-14
3,67.1500005250514,1.5858276344954992e-14
4,67.1498416631904,-4.539304052377106e-15
5,67.15000058925041,1.2390176797427333e-14
6,67.15000061422982,-1.827891860481908e-14
7,67.15000064917575,1.0696374106495691e-13
8,67.15000065656358,-2.7834776332866073e-14
9,67.15000061787109,-9.878268855078963e-15
10,60.00015630961655,3.8312643122110317e-14
11,60.00000059306938,2.2174124722181267e-14
12,60.00000058839443,2.6820078547363374e-15
13,60.000000585841214,5.821354854546311e-14
14,60.00000058374705,-6.753770776938742e-14
15,60.00000058236086,-3.49080884759766e-14
16,60.000000586602006,3.0046133890645915e-14
17,60.000000614211736,8.344202912975763e-14
18,67.15000060714769,-4.6166216036142824e-14
19,65.80719120119787,3.5119858895506235e-14
20,67.14999738206217,-6.483358819897235e-14
21,67.15000067105956,-5.144867695176435e-14
22,67.15000065155188,-7.174589388424906e-14
23,67.15000063517783,6.422787049146783e-14
24,67.15000062635836,-4.5411900215267486e-14
