investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I2,1,N1,5.048112577521782e-05,2.518104780939671e-05,-7.5,6.310865182267791e-07,2.516298823384211e-05,7.5,8.549766049422239e-07,67.14999957027804
I2,1,N2,5.048984776971049e-05,2.5181193677284888e-05,-7.5,7.049226252647125e-07,2.517475497940539e-05,7.5,7.363655714579609e-07,67.14999991107261
I2,1,N3,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999983008664
I2,1,N4,5.048112577190909e-05,2.51810478129523e-05,-7.5,6.310865131883459e-07,2.516298823845591e-05,7.5,8.549766108241662e-07,67.14999981446867
I2,1,N5,5.048540796617602e-05,2.5181645619094317e-05,-7.5,6.579131316318425e-07,2.516818498063564e-05,7.5,8.043880020401567e-07,67.1499999149524
I2,1,N6,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999983512872
I2,1,N7,5.048984772064101e-05,2.5181193628343277e-05,-7.5,7.049226252237459e-07,2.517475493007589e-05,7.5,7.363655713930773e-07,67.14999991107261
I2,1,N8,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999988645742
I2,1,N9,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999983740026
I2,2,N1,5.048112577521782e-05,2.5181047975110695e-05,-7.5,6.310822351506271e-07,2.516298787944223e-05,7.5,8.549775524318877e-07,67.1499994995241
I2,2,N2,5.048984776971049e-05,2.518119387393789e-05,-7.5,7.049168768107308e-07,2.5174754695487612e-05,7.5,7.363653361773093e-07,67.14999986707889
I2,2,N3,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999980248507
I2,2,N4,5.048112577190909e-05,2.518104797820639e-05,-7.5,6.310822286333281e-07,2.5162987882033284e-05,7.5,8.549775605821216e-07,67.14999977572252
I2,2,N5,5.048540796617602e-05,2.5181645798494496e-05,-7.5,6.579083833709057e-07,2.5168184652385464e-05,7.5,8.043890805094518e-07,67.14999986864908
I2,2,N6,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499998014194
I2,2,N7,5.048984772064101e-05,2.5181193824992635e-05,-7.5,7.049168767697467e-07,2.5174754646161827e-05,7.5,7.363653361124793e-07,67.14999986707889
I2,2,N8,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999984865355
I2,2,N9,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999980805693
I2,3,N1,5.048112577521782e-05,2.518105220058017e-05,-7.5,6.309857105164618e-07,2.516297872823285e-05,7.5,8.549997171913244e-07,67.14999922844183
I2,3,N2,5.048984776971049e-05,2.518119696495167e-05,-7.5,7.048682942216104e-07,2.517475010509606e-05,7.5,7.363831439306793e-07,67.14999963047627
I2,3,N3,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999958744309
I2,3,N4,5.048112577190909e-05,2.5181052203307627e-05,-7.5,6.309857021181647e-07,2.5162978729578496e-05,7.5,8.5499972833786e-07,67.14999954575441
I2,3,N5,5.048540796617602e-05,2.518164961681026e-05,-7.5,6.578290221708695e-07,2.5168177511324172e-05,7.5,8.044101022187762e-07,67.14999963129891
I2,3,N6,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999957775625
I2,3,N7,5.048984772064101e-05,2.5181196915994403e-05,-7.5,7.048682941805705e-07,2.5174750055783596e-05,7.5,7.363831438659145e-07,67.14999963047627
I2,3,N8,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999961448761
I2,3,N9,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999958980454
I2,4,N1,5.048112577521782e-05,2.51810604806649e-05,-7.5,6.308000415903982e-07,2.5162960783142746e-05,7.5,8.550501054043567e-07,67.14999850745389
I2,4,N2,5.048984776971049e-05,2.5181202946011716e-05,-7.5,7.047773511423701e-07,2.5174741211783153e-05,7.5,7.364190238455654e-07,67.14999894350544
I2,4,N3,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999890692866
I2,4,N4,5.048112577190909e-05,2.5181060483091922e-05,-7.5,6.308000316415112e-07,2.5162960783605253e-05,7.5,8.550501191917729e-07,67.14999885936002
I2,4,N5,5.048540796617602e-05,2.5181657069123993e-05,-7.5,6.576770495792045e-07,2.5168163560988945e-05,7.5,8.044542536574613e-07,67.14999894338659
I2,4,N6,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999889392891
I2,4,N7,5.048984772064101e-05,2.5181202897032964e-05,-7.5,7.047773511012355e-07,2.5174741162494977e-05,7.5,7.364190237808817e-07,67.14999894350544
I2,4,N8,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999892967889
I2,4,N9,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999890791636
I2,5,N1,5.048112577521782e-05,2.5181072828496196e-05,-7.5,6.30531088607462e-07,2.516293400545181e-05,7.5,8.551433297462841e-07,67.14999879086756
I2,5,N2,5.048984776971049e-05,2.518121183585073e-05,-7.5,7.046448232386619e-07,2.5174727988489735e-05,7.5,7.364731026441969e-07,67.14999919376457
I2,5,N3,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999914835849
