iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I2,optimal,121.51605450012721,2.8217777211725004,4.675940992452643e-07,0.0005079094553366303,28.080260993020467,75.67003324347371,0.6999986885369742,0.6999987773485961,40.15313348708009,11.722389360290721,7.479278795523436,0,26.10110268485635
1,I1,optimal,75.57890500011854,5635.992545419149,1.2007339500656342e-06,0.0012300990638323128,53.8036211453994,170.5091373069482,0.6999985931293637,0.6999986865674354,35.19451775800237,11.114366516770326,40.85727530948543,0,33.044075263878675
1,I3,optimal,52.49278059997596,141901.43965089315,33.565847582964956,0.0016658423119224608,77.67076082009342,296.71291495294196,2.475503326081563,3.428299066285714,44.18750414538272,16.359600498139862,3.6831165175205003,0,37.64680133669248
1,I4,optimal,19.994312099879608,233201.52078171805,32.92784562077975,0.0016229752218350768,93.59158578986228,310.62627724486623,0.18637963919846415,0.7358096922691455,16.891232611660456,10.545928473509035,35.574520749668196,0,7.864406508650298
2,I2,optimal,17.97500680014491,28.989029838535544,0.0006619203326833395,0.0005014438647776842,14.483712135261172,34.820298714202295,0.6999950444347433,0.6999953813492528,9.744838932721098,3.5348110911505786,2.6591746621494505,0,7.830324272224927
2,I1,optimal,73.3987118001096,500.4678198522713,6.403137526453283e-07,0.0012494023540057242,29.20277039507855,77.276117302322,0.6999995878314462,0.6999995840165336,20.923099909131036,4.578242769176463,27.06291469892286,0,13.894524045822703
2,I3,optimal,59.05752249993384,144255.43219194736,32.92915659339382,0.0012688111746683717,72.74366082227735,282.81820127794026,0.39913964613020875,0.41932614550508884,17.83856265202328,5.811824928145486,4.37318920280824,0,9.996173443387999
2,I4,optimal,13.120138600002974,234818.58271616808,32.92893420342304,0.0014737445744685829,92.11357999108324,309.00149566853156,0.07767530601306753,0.04734747950585315,3.9845923260283054,5.188669923019255,24.344845664352572,0,4.015553581393881
3,I2,optimal,8.705179000040516,102.91054745872086,1.673898728692183e-06,0.0003942691837437451,6.922948383560921,15.601765827940442,0.6999792042595437,0.699978994753959,5.028015026629195,1.375136928801626,6.623198234381414,0,4.717880781000396
3,I1,optimal,28.764883800176904,1774.3889114210479,4.318098211253831e-06,0.0010267433826811612,26.207371835591022,58.075920470070756,0.6999970723573863,0.6999970420302296,4.185698256526975,2.2467816648608987,8.115310437368032,0,2.9739489629832683
3,I3,optimal,60.77309460006654,143642.47681190967,32.9287902501326,0.0010388029622845352,78.52616686059795,286.6230548343596,0.6999169997953109,0.6999205390948272,13.382231078120375,2.2175871327181826,2.104519252029123,0,14.902074329973026
3,I4,optimal,37.30362699995749,233678.55844297554,32.88067722760251,0.0017638335702940822,126.20301949126424,330.1967638628685,0.565981735996649,0.13081653636715418,24.379889445644057,2.002409874712106,254.96420878048,0,28.159360818430727
4,I2,optimal,27.144723700126633,-0.009429612857849086,1.7011826273686182e-06,0.00033140985760837793,2.0771624302321485,4.681092265729997,0.6999933942525145,0.6999941958582476,4.202507444769897,0.4764575401410065,3.121770363131661,0,5.09742051701859
4,I1,optimal,53.091808799887076,1539.3008749588234,1.029746089456994e-06,0.00038140336982905865,21.32542686414704,44.34921927104624,0.6245265946518104,0.6767180562062107,4.563340014777377,0.859255458057867,6.647352404349306,0,5.061860111815719
4,I3,infeasible,159.67643700004555,nan,nan,nan,78.52616686059795,286.6230548343596,0.0,0.0,0.0,0.0,0.0,0,0.0
4,I4,optimal,55.52392870001495,235812.40144891693,29.78389771536212,0.001650869264267385,143.34963514883702,355.27511124265015,0.2535079992130037,0.17052648996468683,13.446431213260807,5.411671482438205,156.56051256566607,0,15.197811958133876
