hour,lambda_system,system_net_injection_residual_mw
1,67.15000053156535,2.0854076720800415e-14
2,67.15000048041703,-3.4782522697219065e-15
3,67.15000039016157,5.56706410633647e-14
4,67.15000026828109,-5.203055714042989e-14
5,67.1500004191396,-3.778622800078975e-14
6,67.15000053962905,1.5508280160627588e-14
7,67.15000060858436,-3.189267902995943e-14
8,67.15000062598753,9.622352090807502e-15
9,67.15000056825372,2.224191594532358e-14
10,60.00000066403866,4.551827278330561e-14
11,60.00000058129052,8.823716647395622e-16
12,60.000000561370435,-4.928237454552173e-15
13,60.00000054490758,-6.451722224020582e-14
14,60.000000517002256,9.191266213126332e-15
15,60.00000050666775,-1.5043176288349273e-14
16,60.00000055292794,-2.70788246134369e-15
17,60.00000061350086,5.268690677175213e-14
18,67.15000051269152,-2.930254133482925e-14
19,67.1499998741346,2.3672619576545017e-14
20,67.14999994644874,-5.847423924036486e-14
21,67.15000061395239,-1.2412042542679119e-14
22,67.15000060692604,-6.710084087860635e-14
23,67.15000057436775,-8.36012307456693e-16
24,67.15000054908757,-7.211166622927264e-15
