hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_Base,300.0000029995028,300.0,30.0,-24.916144237756175
1,G_Mid,131.99999345642212,200.0,55.0,0.0
1,G_CCGT,0.0,300.0,75.0,0.0
1,G_Peak,0.0,300.0,120.0,0.0
1,RES_Wind_N1,360.0000035997744,360.0,-0.0,-54.91014452768926
1,RES_PV_N3,9.777392279871033e-09,0.0,-0.0,-58592.40705220736
1,RES_PV_N5,9.777328912931519e-09,0.0,-0.0,-58592.403088872234
2,G_Base,300.00000299950256,300.0,30.0,-24.905092237563927
2,G_Mid,80.99999330594143,200.0,55.0,0.0
2,G_CCGT,0.0,300.0,75.0,0.0
2,G_Peak,0.0,300.0,120.0,0.0
2,RES_Wind_N1,375.00000374977435,375.0,-0.0,-54.89759252748064
2,RES_PV_N3,9.777351191480802e-09,0.0,-0.0,-58592.40448204495
2,RES_PV_N5,9.777290683308444e-09,0.0,-0.0,-58592.40069886203
3,G_Base,300.0000029995024,300.0,30.0,-24.896224237340274
3,G_Mid,41.99999315581607,200.0,55.0,0.0
3,G_CCGT,0.0,300.0,75.0,0.0
3,G_Peak,0.0,300.0,120.0,0.0
3,RES_Wind_N1,390.0000038997743,390.0,-0.0,-54.88722452724071
3,RES_PV_N3,9.777319788961012e-09,0.0,-0.0,-58592.40251839328
3,RES_PV_N5,9.77726118566102e-09,0.0,-0.0,-58592.398855311876
4,G_Base,300.00000299950227,300.0,30.0,-24.8910402369684
4,G_Mid,19.999993056009313,200.0,55.0,0.0
4,G_CCGT,0.0,300.0,75.0,0.0
4,G_Peak,0.0,300.0,120.0,0.0
4,RES_Wind_N1,400.00000399977426,400.0,-0.0,-54.881040526858044
4,RES_PV_N3,9.777302083126028e-09,0.0,-0.0,-58592.40141146306
4,RES_PV_N5,9.777244431617625e-09,0.0,-0.0,-58592.39780843243
5,G_Base,300.0000029995024,300.0,30.0,-24.898408237413612
5,G_Mid,53.999993156533954,200.0,55.0,0.0
5,G_CCGT,0.0,300.0,75.0,0.0
5,G_Peak,0.0,300.0,120.0,0.0
5,RES_Wind_N1,390.0000038997743,390.0,-0.0,-54.88940852731405
5,RES_PV_N3,9.777329489155544e-09,0.0,-0.0,-58592.40312490333
5,RES_PV_N5,9.777269930078044e-09,0.0,-0.0,-58592.39940177127
6,G_Base,300.00000299950284,300.0,30.0,-24.92051223787121
6,G_Mid,155.99999345764593,200.0,55.0,0.0
6,G_CCGT,0.0,300.0,75.0,0.0
6,G_Peak,0.0,300.0,120.0,0.0
6,RES_Wind_N1,360.0000035997744,360.0,-0.0,-54.9145125278043
6,RES_PV_N3,9.77741166678875e-09,0.0,-0.0,-58592.40826522792
6,RES_PV_N5,9.777346390447351e-09,0.0,-0.0,-58592.40418179141
7,G_Base,300.0000029997242,300.0,30.0,-44.924000436502354
7,G_Mid,200.0000019993803,200.0,55.0,-19.99228018722678
7,G_CCGT,132.59998792703797,300.0,75.0,0.0
7,G_Peak,0.0,300.0,120.0,0.0
7,RES_Wind_N1,310.00000309983466,310.0,-0.0,-74.923000726491
7,RES_PV_N3,5.000000049834885,5.0,-0.0,-75.03320073007508
7,RES_PV_N5,12.40000012383484,12.4,-0.0,-75.01252072828187
8,G_Base,300.0000029997243,300.0,30.0,-44.939712221799674
8,G_Mid,200.00000199938074,200.0,55.0,-20.007241682105008
8,G_CCGT,203.8074615936417,300.0,75.0,0.0
8,G_Peak,0.0,300.0,120.0,0.0
8,RES_Wind_N1,260.0000025998347,260.0,-0.0,-74.943712511846
8,RES_PV_N3,25.000000249834905,25.0,-0.0,-75.04440222292872
8,RES_PV_N5,62.00000061983484,62.0,-0.0,-75.014572679197
9,G_Base,300.0000029997243,300.0,30.0,-44.93725616447676
9,G_Mid,200.0000019993805,200.0,55.0,-19.99862133918154
9,G_CCGT,159.6257474115036,300.0,75.0,0.0
9,G_Peak,0.0,300.0,120.0,0.0
9,RES_Wind_N1,210.0000020998347,210.0,-0.0,-74.94625645458444
9,RES_PV_N3,70.00000069983487,70.0,-0.0,-75.0268538795906
9,RES_PV_N5,173.60000173583478,173.6,-0.0,-74.98381387903568
10,G_Base,300.00000299950324,300.0,30.0,-24.940540238203916
10,G_Mid,187.39999114695038,200.0,55.0,0.0
10,G_CCGT,0.0,300.0,75.0,0.0
10,G_Peak,0.0,300.0,120.0,0.0
10,RES_Wind_N1,175.00000174977455,175.0,-0.0,-54.95304052835838
10,RES_PV_N3,120.0000011997748,120.0,-0.0,-55.01564052908904
10,RES_PV_N5,297.6000029757746,297.6,-0.0,-54.95852052826105
11,G_Base,300.000002995996,300.0,30.0,0.0
11,G_Mid,0.0,200.0,55.0,0.0
11,G_CCGT,42.13712630488302,300.0,75.0,0.0
11,G_Peak,0.0,300.0,120.0,0.0
11,RES_Wind_N1,150.00000149962582,150.0,-0.0,-30.015000283239498
11,RES_PV_N3,170.0000016997822,170.0,-0.0,-55.53377238779429
11,RES_PV_N5,421.60000421539195,421.6,-0.0,-16.340780391355775
12,G_Base,169.67752237599237,300.0,30.0,0.0
12,G_Mid,0.0,200.0,55.0,0.0
12,G_CCGT,32.122457530408205,300.0,75.0,0.0
12,G_Peak,0.0,300.0,120.0,0.0
12,RES_Wind_N1,140.0000013995871,140.0,-0.0,-30.002968032199192
12,RES_PV_N3,212.50000212477684,212.5,-0.0,-55.51210249625961
12,RES_PV_N5,527.0000052692394,527.0,-0.0,-16.287090452291803
13,G_Base,94.25543922789412,300.0,30.0,0.0
13,G_Mid,0.0,200.0,55.0,0.0
13,G_CCGT,16.34322050758163,300.0,75.0,0.0
13,G_Peak,0.0,300.0,120.0,0.0
13,RES_Wind_N1,150.00000149958694,150.0,-0.0,-29.99442582377928
13,RES_PV_N3,237.50000237477678,237.5,-0.0,-55.49889849538049
13,RES_PV_N5,559.2013250928718,589.0,-0.0,0.0
14,G_Base,66.26608039484972,300.0,30.0,0.0
14,G_Mid,0.0,200.0,55.0,0.0
14,G_CCGT,6.032579065824113,300.0,75.0,0.0
14,G_Peak,0.0,300.0,120.0,0.0
14,RES_Wind_N1,170.0000016995869,170.0,-0.0,-29.98962688779941
14,RES_PV_N3,245.00000244977676,245.0,-0.0,-55.49451313043574
14,RES_PV_N5,558.0013250928718,607.6,-0.0,0.0
15,G_Base,44.926692717069386,300.0,30.0,0.0
15,G_Mid,0.0,200.0,55.0,0.0
15,G_CCGT,17.373286156123026,300.0,75.0,0.0
15,G_Peak,0.0,300.0,120.0,0.0
15,RES_Wind_N1,200.00000199958683,200.0,-0.0,-29.984492948887286
15,RES_PV_N3,225.00000224977677,225.0,-0.0,-55.49925037230078
15,RES_PV_N5,558.000005579238,558.0,-0.0,0.0
16,G_Base,192.52931797259794,300.0,30.0,0.0
16,G_Mid,0.0,200.0,55.0,0.0
16,G_CCGT,20.370662166412693,300.0,75.0,0.0
16,G_Peak,0.0,300.0,120.0,0.0
16,RES_Wind_N1,230.00000229958698,230.0,-0.0,-29.996253211661454
16,RES_PV_N3,180.00000179977687,180.0,-0.0,-55.52298658225746
16,RES_PV_N5,446.40000446324103,446.4,-0.0,-16.321574106860275
17,G_Base,300.00000299887853,300.0,30.0,-11.045214336606977
17,G_Mid,88.7220361652212,200.0,55.0,0.0
17,G_CCGT,5.176621793685621,300.0,75.0,0.0
17,G_Peak,0.0,300.0,120.0,0.0
17,RES_Wind_N1,260.00000259969823,260.0,-0.0,-41.049214626653246
17,RES_PV_N3,125.00000124979462,125.0,-0.0,-60.32546736786268
17,RES_PV_N5,310.00000309959756,310.0,-0.0,-30.780028139191472
18,G_Base,300.00000299972413,300.0,30.0,-44.90672087258818
18,G_Mid,200.00000199937986,200.0,55.0,-19.978114489975358
18,G_CCGT,56.73150261129525,300.0,75.0,0.0
18,G_Peak,0.0,300.0,120.0,0.0
18,RES_Wind_N1,290.0000028998346,290.0,-0.0,-74.90772116259959
18,RES_PV_N3,70.00000069983483,70.0,-0.0,-75.00637103040121
18,RES_PV_N5,173.60000173583472,173.6,-0.0,-74.96141404791906
19,G_Base,300.00000299972436,300.0,30.0,-44.94673057347813
19,G_Mid,200.00000199938117,200.0,55.0,-20.02142019094211
19,G_CCGT,271.1000031174745,300.0,75.0,0.0
19,G_Peak,0.0,300.0,120.0,0.0
19,RES_Wind_N1,310.0000030998347,310.0,-0.0,-74.94573086346678
19,RES_PV_N3,20.00000019983494,20.0,-0.0,-75.05982073191755
19,RES_PV_N5,49.60000049583487,49.6,-0.0,-75.02706059926128
20,G_Base,300.00000299983134,300.0,30.0,-89.90837115253585
20,G_Mid,200.0000019997447,200.0,55.0,-64.98484477007274
20,G_CCGT,300.00000299956537,300.0,75.0,-44.95771656966254
20,G_Peak,0.0,300.0,120.0,0.0
20,RES_Wind_N1,330.00000329988023,330.0,-0.0,-119.90537144250209
20,RES_PV_N3,2.5000000248803853,2.5,-0.0,-120.02672131543397
20,RES_PV_N5,6.200000061880354,6.2,-0.0,-119.99938118018937
21,G_Base,300.0000029997243,300.0,30.0,-44.93811457324324
21,G_Mid,200.00000199938094,200.0,55.0,-20.014508190696606
21,G_CCGT,238.7000038589431,300.0,75.0,0.0
21,G_Peak,0.0,300.0,120.0,0.0
21,RES_Wind_N1,340.00000339983467,340.0,-0.0,-74.93411486319836
21,RES_PV_N3,9.836296100338722e-09,0.0,-0.0,-58597.41923261661
21,RES_PV_N5,9.836240304731923e-09,0.0,-0.0,-58597.41287529385
22,G_Base,300.00000299972413,300.0,30.0,-44.916464167498674
22,G_Mid,200.00000199938023,200.0,55.0,-19.991913784530066
22,G_CCGT,128.96797440675132,300.0,75.0,0.0
22,G_Peak,0.0,300.0,120.0,0.0
22,RES_Wind_N1,350.0000034998346,350.0,-0.0,-74.91146445744276
22,RES_PV_N3,9.83624622183583e-09,0.0,-0.0,-58597.413523106945
22,RES_PV_N5,9.836196597628625e-09,0.0,-0.0,-58597.407913164105
23,G_Base,300.0000029997241,300.0,30.0,-44.903456436448614
23,G_Mid,200.0000019993798,200.0,55.0,-19.975872187246765
23,G_CCGT,51.99998909783317,300.0,75.0,0.0
23,G_Peak,0.0,300.0,120.0,0.0
23,RES_Wind_N1,360.0000035998346,360.0,-0.0,-74.89745672638172
23,RES_PV_N3,9.836214463619617e-09,0.0,-0.0,-58597.40945440048
