unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_reference_eur_per_mwh,spot_revenue_eur,degradation_cost_eur
I1,12,N3,0.0,0.0,0.0,55.533351927831646,0.0,0.0
I1,12,N4,0.0,0.0,0.0,75.00321214611473,0.0,0.0
I1,12,N5,28.40132065910406,1.1406608356469691e-07,-28.401320545037976,16.339790252748234,-464.07162060698965,213.00990579877606
I1,13,N1,20.898667842032065,8.06463953858467e-08,-20.89866776138567,30.009425523014357,-627.1570137155245,156.74000942008846
I1,13,N2,0.0,0.0,0.0,48.46622381375358,0.0,0.0
I1,13,N3,0.0,0.0,0.0,55.522647848574984,0.0,0.0
I1,13,N4,0.0,0.0,0.0,75.00163411235097,0.0,0.0
I1,13,N5,28.40132089809392,6.97496085143083e-08,-28.401320828344314,0.0559202480149682,-1.588208904673696,213.00990725882647
I1,14,N1,20.89866784213213,8.06259086444457e-08,-20.89866776150622,30.00662656871932,-627.0985193032504,156.7400094206853
I1,14,N2,0.0,0.0,0.0,48.463097832136846,0.0,0.0
I1,14,N3,0.0,0.0,0.0,55.519012259109,0.0,0.0
I1,14,N4,0.0,0.0,0.0,75.0006026674694,0.0,0.0
I1,14,N5,28.401320898124858,6.97382702298945e-08,-28.401320828386588,0.055800199285688454,-1.584799362200746,213.00990725897347
I1,15,N1,20.89866784224615,8.060221442045848e-08,-20.89866776164394,30.004492602546847,-627.0539222573299,156.74000942136274
I1,15,N2,0.0,0.0,0.0,48.463278529031925,0.0,0.0
I1,15,N3,0.0,0.0,0.0,55.521749713883885,0.0,0.0
I1,15,N4,0.0,0.0,0.0,75.00173713216425,0.0,0.0
I1,15,N5,28.40132066091517,1.1385989601241775e-07,-28.401320547055274,16.309991661796353,-463.225301306477,213.00990581081302
I1,16,N1,20.898667842178586,8.061194705561253e-08,-20.89866776156664,30.01925294670434,-627.3623937836044,156.740009420929
I1,16,N2,0.0,0.0,0.0,48.48303761871765,0.0,0.0
I1,16,N3,0.0,0.0,0.0,55.54098598382716,0.0,0.0
I1,16,N4,0.0,0.0,0.0,75.00203690070106,0.0,0.0
I1,16,N5,28.401320659138797,1.1404612593417304e-07,-28.40132054509267,16.366214013264845,-464.8220903003224,213.00990579888693
I1,17,N1,20.898667476328566,1.1501357705690804e-07,-20.89866736131499,41.07521466257449,-858.4172480277523,156.74000693506608
I1,17,N2,0.0,0.0,0.0,55.00887219559425,0.0,0.0
I1,17,N3,0.0,0.0,0.0,60.33796660326834,0.0,0.0
I1,17,N4,0.0,0.0,0.0,75.00051697190858,0.0,0.0
I1,17,N5,1.5291821390392615e-06,1.9519738952892454e-07,-1.3339847495103368e-06,30.811028617338643,-4.110144229225631e-05,1.2932846464261396e-05
I1,18,N1,1.4549416855555596e-07,20.898555645058504,20.898555499564335,74.93672053467839,1566.0692130493187,156.73916842914505
I1,18,N2,0.0,0.0,0.0,74.99811443050827,0.0,0.0
I1,18,N3,0.0,0.0,0.0,75.01337044563327,0.0,0.0
I1,18,N4,0.0,0.0,0.0,75.00567319770886,0.0,0.0
I1,18,N5,1.4565053135379307e-07,16.76896611754857,16.768965971898037,74.97877348972318,1257.3165012638187,125.76724697399325
I1,19,N1,1.452997073052141e-07,20.898607562444106,20.898607417144397,74.97673027389607,1566.9092514152792,156.73955780807862
I1,19,N2,0.0,0.0,0.0,75.0414201837323,0.0,0.0
I1,19,N3,0.0,0.0,0.0,75.06182020066382,0.0,0.0
I1,19,N4,0.0,0.0,0.0,75.02711012803776,0.0,0.0
I1,19,N5,1.4537198726674017e-07,28.40122806771166,28.40122792233967,75.03202002581601,2131.0015022267553,213.00921159812737
I1,20,N1,5.6719454680750995e-08,20.898667934838535,20.89866787811908,106.06905449083973,2216.701941950175,156.7400099366849
I1,20,N2,0.0,3.7602442042146615e-11,3.7602442042146615e-11,106.13552841733417,3.990955055925413e-09,2.820183153160996e-10
I1,20,N3,0.0,1.0319112519094661e-11,1.0319112519094661e-11,106.157654438574,1.095452780914814e-09,7.739334389320996e-11
I1,20,N4,0.0,6.79723643258908e-12,6.79723643258908e-12,106.11840036174516,7.213118571069284e-10,5.09792732444181e-11
I1,20,N5,5.672417846600763e-08,28.401320921894467,28.401320865170288,106.13068424743633,3014.251616951513,213.00990733963985
I1,21,N1,1.4545771840655042e-07,20.89856162850896,20.898561483051243,74.96811422417291,1566.725744382286,156.7392133047501
I1,21,N2,0.0,0.0,0.0,75.0345081228538,0.0,0.0
I1,21,N3,0.0,0.0,0.0,75.05676413882468,0.0,0.0
I1,21,N4,0.0,0.0,0.0,75.02387007138738,0.0,0.0
I1,21,N5,1.4547071584327397e-07,28.40115754294649,28.401157397475775,75.0313639929154,2130.977578510087,213.00868266312904
I1,22,N1,1.4563141780333422e-07,20.898178742282408,20.89817859665099,74.9464642744855,1566.244595595721,156.73634165935368
I1,22,N2,0.0,0.0,0.0,75.01191412527193,0.0,0.0
I1,22,N3,0.0,0.0,0.0,75.03395413969429,0.0,0.0
I1,22,N4,0.0,0.0,0.0,75.01289705932889,0.0,0.0
I1,22,N5,1.4562152359072146e-07,20.131150707484327,20.131150561862803,75.01154101657568,1510.068626082032,150.98363139829388
I1,23,N1,1.4573390008131371e-07,0.0005965773598600116,0.0005964316259599303,74.93345565400081,0.04469268279451204,0.004475423203200697
I1,23,N2,0.0,0.0,0.0,74.99587174395403,0.0,0.0
I1,23,N3,0.0,0.0,0.0,75.01769575903297,0.0,0.0
I1,23,N4,0.0,0.0,0.0,75.00519985126974,0.0,0.0
I1,23,N5,1.4570758326212212e-07,0.0003300141881504753,0.0003298684805672132,74.99945573680154,0.02473995650726668,0.0024761992180030307
I1,24,N1,1.069869536149044e-06,1.7191853976206603e-07,-8.97950996386978e-07,54.953380092061764,-4.934544240849918e-05,9.313410569333326e-06
I1,24,N2,0.0,0.0,0.0,55.01750012419351,0.0,0.0
I1,24,N3,0.0,0.0,0.0,55.036680138680715,0.0,0.0
I1,24,N4,0.0,0.0,0.0,55.02996014239777,0.0,0.0
I1,24,N5,1.0679539759978423e-06,1.7189511210454883e-07,-8.960588638932935e-07,55.01988015192972,-4.930105130048331e-05,9.298868160767933e-06
