iteration,investor,termination,solve_seconds,profit_belief_eur_per_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
9,I2,optimal,3.386937300208956,6348.351022449684,0.011059460637625307,97.64593877339465,333.2368668446688,0.1647529511913472,0.2420049952326547,9.55567450130956
10,I1,optimal,3.318495500367135,11679.497294879688,0.011131748440675437,228.25966695218386,757.285047881171,0.6596058079616953,0.6588933003207982,15.51630079485787
10,I2,optimal,3.6653350996784866,6310.753107693987,0.011056933726649731,98.13202268435073,333.83476145757186,0.027332202210840963,0.6896938237305489,0.6963244412796072
11,I1,optimal,3.6201999997720122,11556.242426582252,0.011131309263873845,228.40561481238748,757.4644192221199,0.5559762073367216,0.6758951582453959,12.504964648222185
11,I2,optimal,6.158996999729425,6307.369653486136,0.011059192824177444,98.17568434817315,333.88856990110514,0.02286236692291336,0.2596947998520679,0.12587898170924205
12,I1,optimal,5.865001800004393,11649.880893537409,0.011130867176689208,228.41875079763554,757.4805646836608,0.32239802612932944,0.4064990849192605,13.387758480605982
12,I2,optimal,3.472767099738121,6307.065233844916,0.011053927475586534,98.17958798323731,333.893410608399,0.023676823379995538,0.05510233046276212,0.09326606123260461
13,I1,optimal,6.562116999644786,11642.837375817659,0.011104963545221835,228.41993366189192,757.482019829301,0.2527920455671681,0.14617712240015024,18.352468007343276
13,I2,optimal,13.547215200029314,6305.073725191112,0.011045950232073665,98.17993081391744,333.89384421077307,8.24153529332193,8.236982017881097,13.106844019344518
14,I1,optimal,6.6062928000465035,11223.271009030781,0.011119663424324244,228.4200403903359,757.4821528690371,0.35686729146027196,0.30014843964120563,12.846940016751446
14,I2,optimal,3.1015342995524406,6113.044477671168,0.0104184215888381,98.17996610597804,333.89388121242064,1.080099502413678,0.8488868984421571,18.371269312371993
15,I1,optimal,3.5727952998131514,7521.474142510561,0.011111918720416725,228.42004416678665,757.4821669049967,0.08954324790644996,0.14548780410988596,5.935027310088067
15,I2,optimal,2.2029422000050545,4497.355502215458,0.010313648730516434,98.17996740573915,333.89388284883046,0.698154032682937,0.6972410869373868,12.512125064116034
16,I1,optimal,6.198566100094467,4018.9156007422507,0.011107911879662424,228.42004435905994,757.4821700002575,0.20293408407110533,0.269795482947898,2.9150951006340406
16,I2,optimal,2.842425800394267,2906.5015967501386,0.010845201613847166,98.17996673483599,333.89388107147704,0.5229728644282186,0.5253021087004266,4.246851429859994
17,I1,optimal,5.157432499807328,3841.9645510809287,0.011108187609352171,228.4200448794002,757.4821721637866,0.10846530668921532,0.10560354342314035,3.4838913159864546
17,I2,optimal,2.443139700219035,2819.234057397271,0.010567248275037855,98.17996640910464,333.89387937527863,0.15589448139421383,0.15615487456563887,0.7879375935648909
18,I1,optimal,2.7880497998557985,3428.8745139270295,0.011109363695140928,228.42004526120604,757.48217400033,0.14898353286551033,0.20889977149695427,2.820087920805044
18,I2,optimal,3.012940099928528,2636.6578211250153,0.011058126925490797,98.1799656538286,333.89387702318544,0.040923489515769296,0.038704049411057984,1.12417116987055
19,I1,optimal,3.627677300013602,4111.56282977964,0.011109365674201399,228.42004590545955,757.4821761937965,0.04606215792452933,0.06622749176503571,0.8712551988560406
19,I2,optimal,2.403720600064844,2963.830327708275,0.010469558124896139,98.17996545308388,333.8938755169463,0.027227681542603233,0.036191489951622656,1.43675806942597
20,I1,optimal,6.9504823996685445,4954.476163432373,0.011105675366707146,228.42004624211714,757.482177939867,0.5939584818685102,0.8334510142052467,9.386692952116917
20,I2,optimal,2.461230100132525,3403.5231029171987,0.010504566365852952,98.17996522347941,333.89387380054706,0.08012020873572379,0.10709594018268731,4.313473934986362
21,I1,optimal,6.6746412999928,4431.25774373352,0.011107476544566453,228.42004650827275,757.4821796271647,0.18692105100028567,0.20661987502297685,6.632035865734245
21,I2,optimal,2.3561076000332832,3146.2221562279356,0.009840904152952135,98.17996575788361,333.8938734484001,0.027304464434932316,0.037504710336083213,1.3946055996441729
22,I1,optimal,8.571486299857497,3174.9443377846865,0.011109547456726432,228.42004620678895,757.4821803881605,0.45575512087513825,0.4592576582990383,7.3208609230579285
22,I2,optimal,2.8805162999778986,2533.0562394636613,0.01085022953338921,98.17996494113012,333.8938710023917,0.007990176978385402,0.010893699180430967,0.40637400134461643
23,I1,optimal,2.813221000134945,3859.591957769422,0.011109387152828276,228.42004668853406,757.4821823235488,0.21208043722027986,0.21207877806329498,4.959290354591973
23,I2,optimal,3.111934999935329,2841.9163473722583,0.009795524354558438,98.17996555094913,333.89387057085446,0.023699683249659615,0.03237157506670215,1.2129760234497908
24,I1,optimal,2.7974450001493096,3179.6869898440755,0.011109373241197318,228.4200464063893,757.4821832123412,0.030440179266691618,0.04274215979353557,1.9554130128794895
24,I2,optimal,2.6744944001547992,2551.184836707174,0.010501732409466058,98.17996507259981,333.8938686382214,0.03665242151781174,0.050509404105302046,1.8416126472281746
25,I1,optimal,4.683580600190908,5944.407152536585,0.011107359896413982,228.42004666984755,757.4821848290211,0.2767626780561996,0.38857369210777143,3.9076271500039823
25,I2,optimal,2.0106114000082016,3876.5176658776527,0.010723429615609348,98.17996473140332,333.8938665005034,0.04782406141073153,0.06503576326880975,2.2636604474716364
26,I1,optimal,5.15521699981764,5799.6227482435515,0.011107727536000311,228.42004698498283,757.4821868155624,0.1322960337089317,0.13229587395973869,2.4920342526999733
26,I2,optimal,2.183052600361407,3822.2633555710518,0.010299582732841372,98.17996500789552,333.89386508679166,0.034332211329311794,0.0459342337911116,1.7357187121267614
27,I1,optimal,6.616849699988961,5498.00728347898,0.011109304381534457,228.4200469000624,757.4821883947006,0.20163713706404812,0.2831056877866841,0.8455716299556499
27,I2,optimal,2.3218086999841034,3705.6397734491325,0.010613402002491057,98.17996470942012,333.89386317253127,0.039974965398449094,0.052889875127379346,2.1060578412521167
28,I1,optimal,3.165395099669695,5672.483942544658,0.011109568818937987,228.4200470905404,757.4821902125302,0.27019815445725137,0.2701985495844024,3.6827199006327387
28,I2,optimal,2.8158780997619033,3806.5831620959157,0.010884168092161417,98.17996414036064,333.8938609695706,0.03299105120651644,0.043114360925883166,1.7822624866675127
29,I1,optimal,4.059564800001681,5765.860731316778,0.011109550716355443,228.42004754604483,757.4821922990193,0.036166314407683586,0.044366866729956954,0.9302743668556985
29,I2,optimal,2.7078124000690877,3841.0949477146964,0.01038187340600416,98.17996431527209,333.89385959518796,0.012171589316071154,0.017080559374497484,0.13380306434947542
30,I1,optimal,6.283222599886358,6087.862177748651,0.01110949320718646,228.42004758570582,757.4821938937089,0.09859974398996975,0.0985998014997168,1.6452643055919918
30,I2,optimal,3.3755864002741873,4012.7793768648776,0.01065617409767583,98.17996414791337,333.8938576212459,0.011028307016328578,0.015480204194804312,0.36743421484878525
31,I1,optimal,4.156123100314289,5977.642812600652,0.011107823171187192,228.4200477112631,757.4821957511211,0.2653799794986754,0.32595295354548776,4.864828537846664
31,I2,optimal,9.618778799660504,3957.4228456767246,0.01116924494272098,98.17996327039737,333.8938495107653,0.053821827496964125,0.07136452933982501,2.896521233978774
32,I1,optimal,6.713863600045443,5868.963362034714,0.011109597107861191,228.42004838764984,757.4822019833158,0.541647462514921,0.5416484018304667,7.294219946924141
32,I2,optimal,2.9722910998389125,3932.526663112049,0.01047682948410511,98.17996358492424,333.8938492078541,0.04348159755221268,0.05671926167842209,2.3965635086729975
33,I1,optimal,4.154347800184041,5694.415696539813,0.011107731028459966,228.4200483539837,757.4822040675406,0.18349828881889785,0.2576316247903245,8.978132112775796
33,I2,optimal,2.693006499670446,3843.2521632361163,0.010464443825185299,98.17996366977488,333.8938477106021,0.06738076714053134,0.08912419862409059,3.694325719813534
34,I1,optimal,4.857139500323683,5222.942363472292,0.01110753120156005,228.42004826195182,757.4822057406261,0.267359531287697,0.2673596249328302,7.008669260083067
34,I2,optimal,3.1342882998287678,3608.1308788318343,0.010563156567513943,98.17996348152909,333.89384594631537,0.023235531438367395,0.03146664237468623,1.0953814701660178
35,I1,optimal,7.042616500053555,6020.923173776306,0.011107829574029893,228.42004837502031,757.4822074744844,0.12385130426121982,0.136003972917368,2.7515319386207864
35,I2,optimal,5.449423599988222,3966.7556679931185,0.010820076160598546,98.17996298389987,333.8938438270528,0.04030977101781929,0.05415406088481974,2.0834353878561487
36,I1,optimal,4.24443450011313,6177.96236884676,0.011107741855084896,228.42004875772676,757.4822094737929,0.1388634666473654,0.13886333626738182,2.833932465445514
36,I2,optimal,3.1519979001022875,4033.3648386711957,0.010300313006155193,98.17996350902257,333.8938425018084,0.05820222471600832,0.07716592981222221,3.08431942680825
37,I1,optimal,3.9567620996385813,5882.003780157639,0.011108129809144884,228.42004848935105,757.4822110003695,0.1405708274499066,0.14057061427342785,3.0100551383874574
37,I2,optimal,2.509966399986297,3895.150796208729,0.010691036062780768,98.17996307553706,333.89384049283825,0.04194584351283365,0.05463337901933726,2.1809214131399983
38,I1,optimal,4.075234500225633,5867.434319022869,0.011109084356576204,228.42004871394437,757.4822128674368,0.12062712890581972,0.16936055098471037,2.434832257934538
38,I2,optimal,2.8003186997957528,3900.4756028875354,0.010586084856186062,98.1799629628954,333.8938389427664,0.14129116635049038,0.18126749068357567,8.14518285999781
39,I1,optimal,3.665850999765098,5984.046395324401,0.011109413811936975,228.4200488641271,757.482214512428,0.057006620792370594,0.08003718885910754,0.6664410509143224
39,I2,optimal,4.3792802998796105,3978.9767666874736,0.010664505360182375,98.17996268998375,333.8938371113526,0.04300916726524496,0.0603862719409385,1.747799696416969
40,I1,optimal,2.9778531002812088,6308.471733164334,0.011109935119748116,228.42004912308587,757.482216294109,0.34117142689702146,0.34117143801092564,6.6993615568426605
40,I2,optimal,2.9288335000164807,4144.579081826504,0.010470421693753451,98.1799629753747,333.89383540753335,0.225550926772958,0.2617382788930119,10.77123585776846
41,I1,optimal,3.3699346003122628,5984.059800405211,0.011112233099993318,228.42004899011832,757.482218014282,0.6736418789988846,0.6736427720948067,8.154596549537459
41,I2,optimal,4.940442299935967,4015.440444062131,0.010645285132341087,98.17996279228048,333.893833372987,1.3344690637369216,1.8735927610793086,2.841590692661576
42,I1,optimal,2.9705743002705276,4112.538340473217,0.011122102849185467,228.42004903085316,757.4822199495652,0.6985637547039781,0.6981814794904928,2.6510051759385362
42,I2,optimal,11.304850599728525,3025.1228196779475,0.010745179373770952,98.17996215774843,333.89383130405736,0.5210718667430865,0.5210425760973336,5.224643451112364
43,I1,optimal,3.6284262002445757,3430.249403583607,0.011125584424007684,228.4200494847029,757.4822219887118,0.30138691852130484,0.42292174982490155,2.819501054701263
43,I2,optimal,5.383754900190979,2720.0308068088907,0.010415773722343147,98.17996193908984,333.8938297650054,0.30463286271565315,0.4277216865724327,4.782382557901656
44,I1,optimal,3.3288781996816397,3433.967527748674,0.01112451171502471,228.42004977112816,757.482223675573,0.09080721710280565,0.12716099557636695,0.8422744274353136
44,I2,optimal,6.942102400120348,2718.821526098672,0.010930887598078698,98.1799612276685,333.89382746793643,0.2833790799648616,0.34278654965151206,1.1907978493338156
45,I1,optimal,4.528721200302243,3306.8026838362393,0.011127119942102581,228.42005035165627,757.4822257814168,0.03137315291674889,0.04068167676720411,3.3249592184395453
45,I2,optimal,2.9189023999497294,2667.1593985456843,0.010772860201541334,98.1799607213401,333.8938254913252,0.38721158325190674,0.38644218129716834,2.7617897453992413
46,I1,optimal,3.4005240998230875,3500.9307666731647,0.011128093290608376,228.4200508758862,757.4822277890687,0.02613486136346801,0.023697401209935458,2.8566970060189902
46,I2,optimal,2.9889851002953947,2761.156205779975,0.010443340055644512,98.17996048122845,333.89382394952577,0.11691257016055322,0.11699761369669384,0.8982458359425287
47,I1,optimal,4.223672800231725,3907.1951726405114,0.011128509766422212,228.4200512014715,757.4822294665931,0.03079997339112017,0.027427212442035137,3.278635522734973
47,I2,optimal,11.70630279975012,2962.480193988475,0.010939156403765082,98.17995978430062,333.8938216676553,0.43394099118572815,0.609243125072756,4.259032867456558
48,I1,optimal,4.800782299600542,5547.834805499897,0.011127370351459831,228.4200518003389,757.4822315769563,0.05790893583159561,0.08125399373186636,1.0197134118604936
48,I2,optimal,10.603517799638212,3775.1377005324184,0.010828151600435376,98.17995928208768,333.893819617528,0.3056905114464744,0.42922225515025547,3.2509878980679474
49,I1,optimal,2.733551099896431,6366.412282999629,0.011127822799608111,228.42005234168985,757.4822336390171,0.04152786246127897,0.05831996693530887,1.2092192318704917
49,I2,optimal,5.769605900160968,4181.531139040129,0.010595815547276288,98.1799590827792,333.89381789347493,0.173792852482377,0.24398240790933085,1.1446359857279447
50,I1,optimal,3.3189021996222436,6098.250113454596,0.011128341662697494,228.4200526503988,757.4822354569062,0.025281697232689273,0.0354903103842419,0.17635427425243222
50,I2,optimal,2.9290428003296256,4067.9952220672058,0.010797547525726259,98.17995855190452,333.8938158688673,0.05776491847480865,0.08109385015045217,0.3108758473549642
51,I1,optimal,3.095734099857509,6101.491538877015,0.011128682526759803,228.4200531219696,757.4822374200942,0.021334488372325794,0.029955997728942172,1.5660078804384483
51,I2,optimal,6.396524799987674,4086.1132369010215,0.010791149048600346,98.17995826231954,333.89381379076275,0.16636636047054199,0.23357962703054233,0.23766622924363143
52,I1,optimal,2.9175741001963615,5667.8168945654415,0.011128507379908115,228.42005345195633,757.4822394734599,0.0066139841234165156,0.005834639104927424,0.7077054669842227
52,I2,optimal,3.669909100048244,3888.2317762298862,0.010705570923164487,98.1799579836648,333.893811867044,0.12416541257856067,0.17432910203368068,0.27641704660671707
53,I1,optimal,2.8215474002063274,5861.964907936108,0.01112870336510241,228.42005375967955,757.4822414296374,0.004380662490513142,0.006150872184093482,0.15751195767919057
53,I2,optimal,11.751204600092024,3987.7944811285656,0.010757333948276937,98.1799577362604,333.893809843877,1.81504347780642,1.8148382308054405,2.6158821972971253
54,I1,optimal,2.9337574001401663,6052.388610107181,0.011127484438475221,228.42005402595183,757.4822434371397,0.009085995063091825,0.0077518176150989685,0.9643789687031443
54,I2,optimal,3.8858285997994244,4062.862139349162,0.011047595704440027,98.17995699046779,333.89380754859224,0.6992799287456432,0.6989904929550295,6.475196145920684
55,I1,optimal,6.800395300146192,5481.765290405427,0.011128105223178864,228.4200546165829,757.4822456486927,0.016986710488405183,0.014775383741182027,1.7865718453153505
55,I2,optimal,4.961947199888527,3807.0314557235697,0.011076914437580854,98.17995630427536,333.8938052928032,0.3826158003751342,0.3831564799636789,1.9391880692570425
56,I1,optimal,3.3111223001033068,5788.707193442747,0.011128269892651588,228.42005527692905,757.482247884168,0.048289196647735,0.06779863351616588,0.7472885182019411
56,I2,optimal,7.1867801998741925,3948.6723026010777,0.011023746919818223,98.17995569469349,333.8938031014271,0.1044251560182875,0.10040200684041395,2.4354712107030707
57,I1,optimal,3.9616999002173543,5497.534688902687,0.011128526355605572,228.4200558970206,757.482250090422,0.03420676546493819,0.04802706595191118,1.5728922228494469
57,I2,optimal,6.844531600363553,3814.553463291733,0.011072743858676404,98.17995502797248,333.8938008537316,0.05770232725454698,0.07679942050549443,1.7423094796800704
58,I1,optimal,2.602580999955535,5899.552440807738,0.010564333410002291,228.4200574647507,757.4822529570906,0.018612325271966847,0.014784650897554279,1.9066913997154984
58,I2,optimal,2.6464301999658346,4007.926027090914,0.010871105012483895,98.17995402026585,333.89379836859916,0.07094964894918808,0.0936890265490338,2.2659257822445618
59,I1,optimal,7.737910899799317,5689.950827160969,0.011128613608889282,228.42005772767232,757.4822549255356,0.00464281287878008,0.005138774744346768,0.48447333768692147
59,I2,optimal,6.720224299933761,3902.2212860729205,0.010980394668877125,98.17995335709938,333.8937961274837,0.07672038186745656,0.10771550337241952,2.0068840265666914
60,I1,optimal,2.8244501003064215,5829.967198683371,0.011128563724923879,228.42005826754894,757.4822570900182,0.004839484416281928,0.004363103269097992,0.5073404364632808
60,I2,optimal,4.496514400001615,3969.01218245104,0.01058794156415388,98.17995345729874,333.89379439163184,0.058008726941324674,0.08144614027537544,0.60261340269399
