hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,0.0,364.50000308350684,1.778178673456316e-07,2.5092228668411967e-07,7.310441933848808e-08,0.0,364.5000031566112,67.14999995575099
1,N2,0.0,0,1.9266795473127926e-07,2.237630204182708e-07,3.109506568699155e-08,0.0,3.109506568699154e-08,67.15000008882261
1,N3,0.0,5.937403275954043,4.5206487030831144e-07,26.202719474040574,26.202719021975703,0.0,32.14012229792975,67.15000006317486
1,N4,0.0,0,4.3035523086647813e-07,6.017225378369067e-07,1.7136730697042855e-07,0.0,1.713673069704285e-07,67.15000005321163
1,N5,371.25,1.20281413217593e-07,1.8329404395236782e-07,2.397052366506337e-07,5.6411192698265874e-08,0.0,-371.2499998233074,67.150000090996
1,N6,35.64,0,1.7119142873248744e-07,2.669831702522344e-07,9.579174151974694e-08,0.0,-35.63999990420826,67.15000006255383
1,N7,0.0,0,1.9266788786088204e-07,2.2376290364307266e-07,3.109501578219062e-08,0.0,3.109501578219063e-08,67.15000008882261
1,N8,39.6,0,3.692301990084623e-07,29.555127630528645,29.555127261298445,0.0,-10.044872738701558,67.15000007790995
1,N9,0.0,0,3.937492706705747e-07,20.294747171868103,20.294746778118835,0.0,20.294746778118835,67.15000006464203
2,N1,0.0,368.4375031228818,1.7781780282569392e-07,2.509224289485311e-07,7.310462612283718e-08,0.0,368.4375031959865,67.14999991541156
2,N2,0.0,0,1.9266790036479533e-07,2.237631030609736e-07,3.109520269617828e-08,0.0,3.1095202696178285e-08,67.15000005942346
2,N3,0.0,5.717939493466813,4.5692799430704916e-07,20.81357892402479,20.813578467096793,0.0,26.531517960563605,67.15000003971005
2,N4,0.0,0,4.3035279037397404e-07,6.016929327351168e-07,1.7134014236114278e-07,0.0,1.7134014236114278e-07,67.15000002564707
2,N5,354.375,1.2028141307537342e-07,1.832939824905514e-07,2.397053538210238e-07,5.64113713304724e-08,0.0,-354.37499982330723,67.15000006059398
2,N6,34.02,0,1.7119136296161438e-07,2.669833457628381e-07,9.579198280122374e-08,0.0,-34.01999990420802,67.15000003709919
2,N7,0.0,0,1.9266783348975354e-07,2.2376298629279202e-07,3.1095152803038477e-08,0.0,3.1095152803038477e-08,67.15000005942346
2,N8,37.8,0,3.8342194258490376e-07,29.305823831716822,29.305823448294877,0.0,-8.494176551705115,67.15000005102071
2,N9,0.0,0,3.897723183032414e-07,1.9201552789121163,1.9201548891397981,0.0,1.9201548891397973,67.15000004091868
3,N1,0.0,372.37500316225686,1.7781610791560095e-07,2.509261607500391e-07,7.311005283443812e-08,0.0,372.3750032353669,67.15000034003532
3,N2,0.0,0,1.926667461852947e-07,2.2376485437799064e-07,3.1098108192695945e-08,0.0,3.1098108192695945e-08,67.1500005019442
3,N3,0.0,18.749666653846994,3.9459422248458544e-07,14.143486512595898,14.143486118001675,0.0,32.89315277184867,67.15000048136166
3,N4,0.0,0,4.303429635295137e-07,6.017254971351733e-07,1.7138253360565955e-07,0.0,1.7138253360565952e-07,67.15000046668023
3,N5,343.125,1.2028141514020234e-07,1.8329248379708924e-07,2.397082069538461e-07,5.641572315675686e-08,0.0,-343.12499982330286,67.15000050198833
3,N6,32.94,0,1.711894319216371e-07,2.6698849395440604e-07,9.579906203276893e-08,0.0,-32.93999990420094,67.1500004787251
3,N7,0.0,0,1.9266667921377255e-07,2.2376473775485458e-07,3.109805854108203e-08,0.0,3.109805854108202e-08,67.1500005019442
3,N8,36.6,0,3.784997947565536e-07,2.1848857692751333,2.1848853907753383,0.0,-34.415114609224666,67.15000049614068
3,N9,0.0,0,4.549879652978528e-07,5.2119585509221755,5.21195809593421,0.0,5.211958095934211,67.15000048286366
4,N1,0.0,375.0000031885068,1.7781279741985555e-07,2.5093345402333445e-07,7.31206566034789e-08,0.0,375.00000326162746,67.15000013920961
4,N2,0.0,0,1.92664509616967e-07,2.237682513231351e-07,3.110374170616811e-08,0.0,3.110374170616812e-08,67.1500003146993
4,N3,0.0,9.61616232115616,4.801868361598256e-07,9.092343103479324e-07,4.2904747418810684e-07,0.0,9.616162750203634,67.1500002971242
4,N4,0.0,0,4.303262046154331e-07,6.017872438670518e-07,1.7146103925161877e-07,0.0,1.7146103925161877e-07,67.15000027966137
4,N5,337.5,1.202814142625927e-07,1.832895637057377e-07,2.3971376994322315e-07,5.642420623748544e-08,0.0,-337.4999998232944,67.15000031438355
4,N6,32.4,0,1.711856494369902e-07,2.669985834010234e-07,9.581293396403319e-08,0.0,-32.39999990418706,67.15000029267027
4,N7,0.0,0,1.9266444245710583e-07,2.2376813498313728e-07,3.110369252603145e-08,0.0,3.1103692526031455e-08,67.1500003146993
4,N8,36.0,0,4.2309308139060937e-07,1.2587438381182479,1.2587434150251666,0.0,-34.741256584974835,67.15000030977116
4,N9,0.0,0,3.8855071172474633e-07,20.025090455507396,20.025090066956682,0.0,20.025090066956686,67.15000029756058
5,N1,0.0,372.37500316225686,1.778078580008132e-07,2.5094433550287626e-07,7.313647750206307e-08,0.0,372.3750032353933,67.15000028973162
5,N2,0.0,0,1.9266117552612433e-07,2.2377331429383353e-07,3.1112138767709204e-08,0.0,3.111213876770921e-08,67.15000045040871
5,N3,0.0,14.983837009359707,4.0793064270568716e-07,4.763341560706514,4.763341152775871,0.0,19.74717816213558,67.15000043254317
5,N4,0.0,0,4.3030256305078806e-07,6.019206362155773e-07,1.716180731647892e-07,0.0,1.7161807316478922e-07,67.15000041637653
5,N5,348.75,1.2028141490248895e-07,1.8328520843440577e-07,2.3972206641252443e-07,5.6436857978118656e-08,0.0,-348.7499998232817,67.15000045117286
5,N6,33.48,0,1.7118000341749117e-07,2.670136440831454e-07,9.583364066565421e-08,0.0,-33.479999904166355,67.15000042882879
5,N7,0.0,0,1.9266110808597085e-07,2.237731983752626e-07,3.1112090289291745e-08,0.0,3.111209028929173e-08,67.15000045040871
5,N8,37.2,0,3.807891610554256e-07,24.927240934754682,24.927240553965518,0.0,-12.272759446034478,67.15000044314424
5,N9,0.0,0,4.7623222043414036e-07,2.380578018343614,2.3805775421113937,0.0,2.3805775421113937,67.15000043344098
6,N1,0.0,364.50000308350684,1.7780129313964224e-07,2.509587999518018e-07,7.315750681215958e-08,0.0,364.5000031566643,67.15000052998857
6,N2,0.0,0,1.9265674767727604e-07,2.2378003867411553e-07,3.1123290996839485e-08,0.0,3.1123290996839485e-08,67.1500006671206
6,N3,0.0,77.87130499675217,4.563695025337333e-07,1.9335017141759854,1.9335012578064827,0.0,79.80480625455866,67.1500006320104
6,N4,0.0,0,4.302718905131396e-07,6.020847803935054e-07,1.718128898803658e-07,0.0,1.7181288988036578e-07,67.15000062744923
6,N5,382.5,1.2028141592428033e-07,1.8327942140976842e-07,2.3973309157194437e-07,5.645367016217595e-08,0.0,-382.49999982326494,67.15000066959905
6,N6,36.72,0,1.7117249695506667e-07,2.6703367135399323e-07,9.586117439892656e-08,0.0,-36.719999904138824,67.1500006351868
6,N7,0.0,0,1.9265667986495847e-07,2.2377992331525184e-07,3.112324345029337e-08,0.0,3.1123243450293384e-08,67.1500006671206
6,N8,40.8,0,3.916992839430596e-07,12.55942067350592,12.559420281806636,0.0,-28.24057971819336,67.15000065536687
6,N9,0.0,0,4.4506472502096346e-07,3.1557702453794123,3.1557698003146872,0.0,3.1557698003146872,67.15000063577993
7,N1,0.0,351.37500295225686,1.7779310651326133e-07,2.50976842239173e-07,7.318373572591168e-08,0.0,351.3750030254406,67.15000058199462
