investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,-4.3609354632512066e-07
I1,N2,0.0,0.0,0.0,0.0,-1.3963304925470406e-07
I1,N3,0.0016582116681532844,0.006652605715027714,4.011915874670319,8.291058340766421e-06,-1.1342618060760092e-06
I1,N4,0.0,0.0,0.0,0.0,-4.3794516891200426e-07
I1,N5,0.0,0.0,0.0,0.0,-4.363713384224635e-07
I1,N6,3.5569390216631667,7.113879544767105,2.000000422115972,0.01778469510831583,1.5614184713980864e-06
I1,N7,0.0,0.0,0.0,0.0,-1.393264619548958e-07
I1,N8,25.74309866946001,53.618906596689925,2.0828458642509893,0.12871549334730006,1.7762340000064247e-06
I1,N9,0.0012033706193496643,0.002408629554643081,2.0015691890041096,6.0168530967483215e-06,-1.7846860459988021e-06
I4,N1,0.0,0.0,0.0,0.0,4.5363636766338896e-08
I4,N2,0.0,0.0,0.0,0.0,4.5363907348024016e-08
I4,N3,0.0,0.0,0.0,0.0,4.536753212228145e-08
I4,N4,0.0,0.0,0.0,0.0,4.536363672979382e-08
I4,N5,0.0,0.0,0.0,0.0,4.5363636782971215e-08
I4,N6,1.4930925024205841,2.986186506441903,2.000001005698396,0.007465462512102921,4.789208557026396e-08
I4,N7,0.0,0.0,0.0,0.0,4.536390699773191e-08
I4,N8,68.12598095621661,305.875441347233,4.489850084416602,0.340629904781083,2.692904835188979e-07
I4,N9,0.0,0.0,0.0,0.0,4.536391123062036e-08
I3,N1,0.0,0.0,0.0,0.0,4.5363636195761905e-08
I3,N2,0.000358272693391265,0.0007185403477427239,2.0055682752188293,1.7913634669563251e-06,4.5363636199368896e-08
I3,N3,0.0033486692939840024,0.00963416360167818,2.8770125551024943,1.6743346469920013e-05,4.536499826252286e-08
I3,N4,0.0,0.0,0.0,0.0,4.5363636195030506e-08
I3,N5,0.0,0.0,0.0,0.0,4.5363636195855906e-08
I3,N6,1.936222277985416,3.8724460566668943,2.0000007750639375,0.00968111138992708,4.789313674775321e-08
I3,N7,0.00035781034697667923,0.0007176156468123434,2.0055754476522027,1.789051734883396e-06,4.536363619938465e-08
I3,N8,37.517531584938624,143.68223567123337,3.829735848850847,0.18758765792469312,2.693279227890287e-07
I3,N9,0.0,0.0,0.0,0.0,4.5363910799988386e-08
I2,N1,0.0,0.0,0.0,0.0,4.536322717558751e-08
I2,N2,0.0,0.0,0.0,0.0,4.536376005061646e-08
I2,N3,0.0013536459269856856,0.006070003190527747,4.4841882722201225,6.768229634928428e-06,4.452604070454383e-08
I2,N4,0.0,0.0,0.0,0.0,4.536322755292777e-08
I2,N5,0.0,0.0,0.0,0.0,4.5363229915917065e-08
I2,N6,3.5561697351950654,7.112340663247176,2.0000003354331017,0.017780848675975326,4.8579770986471784e-08
I2,N7,0.0,0.0,0.0,0.0,4.5363759957636565e-08
I2,N8,34.8674312543546,69.76053238305212,2.0007362135213134,0.174337156271773,2.704547049567312e-07
I2,N9,5.6655889679371656e-05,0.00011446887583866182,2.0204232337796966,2.8327944839685827e-07,4.435769261080094e-08
