iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I1,optimal,4.807655700002215,-0.001480925524006622,1.6782426411799658e-06,0.0001706089242361486,48.69179211760002,158.64673477116935,0.6999999560325099,0.699999972854836,,,,,81.64441463867036
1,I4,optimal,3.26544890000514,214053.643100242,2.387739675699755e-07,0.0017911727773025632,65.46128371750844,270.93361202704557,0.6999991538197222,0.6999990936804651,,,,,22.267123736777286
1,I3,optimal,3.346398499998031,142170.13240688082,8.999352519500107e-08,0.000725846563000232,60.41932413841245,225.18380469411204,0.699999983953147,0.6999999884310896,,,,,52.961465594397474
1,I2,optimal,3.578328399999009,240.23217952346687,8.633458949673295e-07,0.0002541635767556727,51.60993268597613,164.5784800005698,0.6999999671302284,0.6999999816031455,,,,,65.39405622981486
2,I1,optimal,2.8744307000015397,216.6381406533614,2.495750390974349e-06,0.0006839668494649231,25.285014934954532,99.19309840994765,0.8776563068259516,1.45179854195709,,,,,24.493320486900895
2,I4,optimal,4.211579199996777,214309.0452380571,2.0595279978595806e-07,0.0012477834825403988,66.38935873271507,280.76972650101965,0.6999996362274448,0.6999996130331103,,,,,4.4895482746095325
2,I3,optimal,3.8477274000033503,142192.95271252625,1.666289841629478e-07,0.000639706791844219,43.00445221928736,161.40170994943713,0.6999998554436401,0.6999999121044156,,,,,15.888437611304514
2,I2,optimal,8.685924600002181,1505.7196903112851,2.035992876482358e-07,0.0002949379850178957,47.23424431474691,112.87607980605426,2.1985495020944454,2.1985499196215756,,,,,19.61820984027762
3,I1,optimal,4.952118200002587,1762.4701261820705,3.5810384127797125e-07,0.00025436736177653074,23.972325866855307,63.91550220566302,2.403141493945734,2.4031420195673334,,,,,7.347964603432553
3,I4,optimal,2.7524057000046014,213784.9285563092,2.1830414303616742e-07,0.0015479247085750103,66.81663735809884,296.7935219463671,0.26218262186212804,0.26218232809341924,,,,,0.9849446389227126
3,I3,optimal,5.953723400001763,141775.25407338003,5.801613314767231e-05,0.0013076355098746717,40.76842720159346,152.1464031163569,0.6999984534581111,0.6999977768553977,,,,,1.6185566231312076
3,I2,optimal,5.5792208999992,2680.431445660607,2.1415733483094043e-07,0.0005362342344596982,39.85395563236828,85.2301898645528,0.699995734289892,0.6999981415542126,,,,,5.933153731801745
4,I1,optimal,5.495752899994841,2314.487132569253,1.8933538229132262e-06,0.0002545685856603086,28.425563141762392,62.010445154300115,0.69999272736067,0.6999962837899357,,,,,9.005058730851186
4,I4,optimal,3.095006399998965,213740.44119384442,2.9590255187421093e-06,0.0015444292803294957,69.19744145113624,305.9884650458733,0.5595189085966227,0.5595189967292926,,,,,2.601835977772552
4,I3,optimal,5.539984199996979,141782.9020660029,2.555422406463393e-07,0.0013098312192596495,39.75842359467627,148.59870799704606,1.3547682341756322,1.354768759798102,,,,,4.555175040247903
4,I2,optimal,8.985140600001614,2801.6564980259063,3.000317450985684e-07,0.0005422764807008207,38.7671047192634,79.19089427470963,0.6999591037278489,0.699982233355805,,,,,1.7655638651573706
5,I1,optimal,5.400700099999085,2296.8278059653567,2.6233957466665585e-07,0.00025583856040611863,29.087181996539663,61.130160531278314,0.46292065153235856,0.6999838596125026,,,,,1.713533390428811
5,I4,optimal,3.9588342999995803,213748.04969608103,2.593439714182884e-07,0.0015420534182339907,69.4700156119735,308.0164578211374,0.13878536178177522,0.13878530358887473,,,,,0.24712834838738051
5,I3,optimal,8.132601700002851,141779.63102743583,2.6503256299639436e-07,0.0013055059243924916,39.56228180476113,147.8773278199525,0.6998163408266801,0.6998722686289282,,,,,1.366206891650508
5,I2,optimal,5.298848099999304,2810.3695176426086,3.5740038532164554e-06,0.0005453138146549463,38.51964811472406,77.5363029411769,0.3708009959200287,0.6999674583454198,,,,,0.5297157084571839
6,I1,optimal,4.974637799998163,2297.0934483538936,6.125985755676877e-07,0.0002591672237031162,29.262707329476584,60.869543732083734,0.13880337911258564,0.28287667608672457,,,,,0.48088465483658993
6,I4,optimal,4.923580299997411,213748.01948293255,2.5888104033527683e-06,0.0015464044408872724,69.56020137763959,308.62585934171847,0.03662497988816236,0.036624966390469735,,,,,0.07426739240497437
6,I3,optimal,5.150700499994855,141779.25072921556,4.508533417986437e-08,0.0016612970503047109,39.49066105495078,147.6612712244118,0.2871543803963509,0.41394530155278025,,,,,0.41022054342335845
6,I2,optimal,6.481885199995304,2810.7721310812294,1.1520439685770166e-06,0.000544524344149977,38.44906721905579,77.0472379492062,0.11124574155309,0.25647690143476465,,,,,0.15892248793298575
7,I1,optimal,5.456588499997451,2296.814379722442,3.8987041942749977e-07,0.00025548000121489167,29.308970609713228,60.78635771243519,0.041695613436755284,0.08491754921744218,,,,,0.13526520084490912
7,I4,optimal,4.957255299996177,213747.98592538232,2.68618783598853e-07,0.0015495212282985449,69.60072093611586,308.8071482985164,0.010587598857351133,0.010587595097693575,,,,,0.035629451659744404
7,I3,optimal,6.245758599994588,141779.67927330572,2.6902857738518394e-07,0.0013111041043885052,39.46646907724976,147.59602774338077,0.08614145359443706,0.12417790044337176,,,,,0.12305921942062438
7,I2,optimal,2.8394048000045586,2812.201917378998,3.1937417070055504e-06,0.00021785119315609336,38.438670333317944,76.9260943175483,0.033352072099489656,0.07692097522902813,,,,,0.04764581728498522
8,I1,optimal,109.53185010000016,2296.308364698992,2.6912262936338245e-07,0.008306103118229657,29.305853531697746,60.75206785406024,0.012530259755619087,0.02549702924519553,,,,,0.01790037107945584
8,I4,optimal,3.810709399993357,213748.07839502062,2.043093978681836e-06,0.0015493513201363385,69.61475675001586,308.8500001866402,0.0031377801604259964,0.0031377790562000544,,,,,0.013385567627778983
8,I3,optimal,3.99796900000365,141779.70792215588,2.6931334289159834e-07,0.001311539497692138,39.45981150153363,147.57304870587794,0.02577772136434197,0.03718856418844299,,,,,0.036825316234774245
8,I2,optimal,22.605313699998078,2812.246924932534,2.692366629307998e-07,0.00016103510279208422,38.428690808295634,76.88998453986878,0.010044044734439504,0.023114655589701112,,,,,0.014348635334913576
9,I1,optimal,3.592651900005876,2296.3173343872245,1.7762340000064247e-06,0.0002037517260760069,29.30289927341068,60.7418473767267,0.0037369034717909698,0.007626984756234226,,,,,0.005338433531129957
9,I4,optimal,3.2282698000053642,213748.0887156158,2.692904835188979e-07,0.001546354906167835,69.61907345863719,308.8616278536749,0.0009483594906269683,0.0009483591587583196,,,,,0.004145802528640274
9,I3,optimal,5.388872800001991,141779.71134566373,2.693279227890287e-07,0.0013070817803964019,39.45781861525839,147.5657520474965,0.007798388958305742,0.011221780884600654,,,,,0.01114055565472249
9,I2,optimal,10.400669499998912,2812.239953184115,2.704547049567312e-07,0.00022149848518893123,38.42501129136633,76.87905751836567,0.0029758153117853195,0.006897042983353047,,,,,0.004251164731121885
