unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I3,0,N1,2.0809583554448623e-05,-0.019219368786567305,-65.09046984615573
I3,1,N1,2.0788839831540132e-05,-0.01925375537035712,-65.09046984615573
I3,2,N1,2.0768096093634608e-05,-0.019263864406564076,-65.09046984615573
I3,3,N1,2.0747351963496474e-05,-0.019266241192052926,-65.09046984615573
I3,4,N1,2.0726607063878896e-05,-0.019266266652486555,-65.09046984615573
I3,5,N1,2.0705861017234238e-05,-0.019265670688740008,-65.09046984615573
I3,6,N1,2.0685113446222468e-05,-0.019264885426920057,-65.09046984615573
I3,7,N1,2.0664363973465886e-05,-0.01926367585169586,-65.09046984615573
I3,8,N1,2.0643612221291806e-05,-0.01926105888694899,-65.09046984615573
I3,9,N1,2.0622857804966965e-05,-0.01925444255483087,-65.09046984615573
I3,10,N1,2.0664357325158358e-05,-0.019261470281860774,-65.09046984615573
I3,11,N1,2.0705853616460004e-05,-0.019265176364885332,-65.09046984615573
I3,12,N1,2.0747347748129405e-05,-0.019268085190735217,-65.09046984615573
I3,13,N1,2.0788840789436065e-05,-0.01927070164739209,-65.09046984615573
I3,14,N1,2.0830333809472846e-05,-0.019272861784342624,-65.09046984615573
I3,15,N1,2.0871827877275428e-05,-0.019274410194313744,-65.09046984615573
I3,16,N1,2.0913324061785562e-05,-0.019276009752765378,-65.09046984615573
I3,17,N1,2.0954823432481627e-05,-0.01928093260273207,-65.09046984615573
I3,18,N1,2.0934068876729403e-05,-0.01927456089102002,-65.09046984615573
I3,19,N1,2.0913316958789704e-05,-0.01927363547675023,-65.09046984615573
I3,20,N1,2.0892567289860834e-05,-0.019275044912674004,-65.09046984615573
I3,21,N1,2.087181949215446e-05,-0.0192764756663009,-65.09046984615573
I3,22,N1,2.085107318853962e-05,-0.019279685271294655,-65.09046984615573
I3,23,N1,2.0830328001743817e-05,-0.019290378883485164,-65.09046984615573
I3,24,N1,2.0809583554448623e-05,-0.019324742029133344,-65.09046984615573
I3,0,N2,1.1621440815646875e-05,-0.03495763676916695,-72.12903321150534
I3,1,N2,1.1658847074464585e-05,-0.03502198554400397,-72.12903321150534
I3,2,N2,1.1696244149467427e-05,-0.03506787390268314,-72.12903321150534
I3,3,N2,1.1733635051853908e-05,-0.03511011663218867,-72.12903321150534
I3,4,N2,1.1771022791009827e-05,-0.035152727924391954,-72.12903321150534
I3,5,N2,1.1808410375047959e-05,-0.03519705792454909,-72.12903321150534
I3,6,N2,1.184580081232298e-05,-0.035242614626993504,-72.12903321150534
I3,7,N2,1.1883197111976099e-05,-0.0352818121281458,-72.12903321150534
I3,8,N2,1.1920602284618552e-05,-0.03527528305258007,-72.12903321150534
I3,9,N2,1.1958019337999397e-05,-0.035047106283223224,-72.12903321150534
I3,10,N2,1.4980025945620702e-05,-0.04328392499614497,-72.12903321150534
I3,11,N2,1.4987940099637806e-05,-0.04319068013018815,-72.12903321150534
I3,12,N2,1.4996039307819705e-05,-0.04371884895166946,-72.12903321150534
I3,13,N2,1.4984563439380057e-05,-0.04581404492218462,-72.12903321150534
I3,14,N2,8.187458557623516e-06,-0.02768673450873335,-72.12903321150534
I3,15,N2,8.195718192203669e-06,-0.02911608783765139,-72.12903321150534
I3,16,N2,8.203768097761138e-06,-0.029272841555034644,-72.12903321150534
I3,17,N2,1.1359000597197631e-05,-0.03500874035116819,-72.12903321150534
I3,18,N2,1.1396568032678419e-05,-0.03478725360920277,-72.12903321150534
I3,19,N2,1.1434105077412675e-05,-0.03477834557952945,-72.12903321150534
I3,20,N2,1.1471614773806902e-05,-0.034821027930977466,-72.12903321150534
I3,21,N2,1.1509100163941846e-05,-0.034864564969679344,-72.12903321150534
I3,22,N2,1.1546564282708165e-05,-0.034908967272089135,-72.12903321150534
I3,23,N2,1.1584010158808432e-05,-0.034956028628772534,-72.12903321150534
I3,24,N2,1.1621440815646875e-05,-0.0350210488064021,-72.12903321150534
I3,0,N3,23.546039077360675,-1.6873929888005407e-08,-55.832400943541586
I3,1,N3,22.19783964988635,-1.5253505998256247e-08,-55.832400943541586
I3,2,N3,20.873433297121224,-1.38313746704707e-08,-55.832400943541586
I3,3,N3,19.575861795960318,-1.2572054552416946e-08,-55.832400943541586
I3,4,N3,18.302527654926724,-1.1443666615347995e-08,-55.832400943541586
I3,5,N3,16.95670604475087,-1.0376437640946721e-08,-55.832400943541586
I3,6,N3,15.526708858137592,-9.358090619833542e-09,-55.832400943541586
I3,7,N3,14.014015317289974,-8.385713628389086e-09,-55.832400943541586
I3,8,N3,12.428714294434469,-7.451979097500589e-09,-55.832400943541586
I3,9,N3,10.818105279740765,-6.556335643694422e-09,-55.832400943541586
I3,10,N3,10.81810523459267,-6.5563356195706586e-09,-55.832400943541586
I3,11,N3,10.81810532885283,-6.556335664031774e-09,-55.832400943541586
I3,12,N3,10.818105423112998,-6.556335708492907e-09,-55.832400943541586
I3,13,N3,13.449225935247362,-8.163785634757657e-09,-55.832400943541586
I3,14,N3,34.261979104356975,-4.5777553895825884e-08,-55.832400943541586
I3,15,N3,34.26197919861714,-4.5777554400453584e-08,-55.832400943541586
I3,16,N3,34.26197929287731,-4.577755490508103e-08,-55.832400943541586
I3,17,N3,34.261979247729215,-4.577755463127968e-08,-55.832400943541586
I3,18,N3,32.62621597285831,-3.734243676942017e-08,-55.832400943541586
I3,19,N3,30.980191694516343,-3.143557034913008e-08,-55.832400943541586
