hour,lambda_system,system_net_injection_residual_mw
1,67.15000064153277,-2.4526138288163668e-14
2,67.15000063474263,1.817666219338814e-15
3,67.15000062502455,-4.376618179671786e-16
4,67.15000061497288,2.6367382281702958e-14
5,67.1500006280419,1.3599664707004863e-13
6,67.15000064282093,5.6749082101554784e-14
7,67.15000065348812,-4.675056585855392e-14
8,67.15000065657964,-6.352031101170366e-14
9,67.1500006495401,4.9434789438983713e-14
10,60.00000060659056,1.7560873674422347e-15
11,60.00000058864275,1.431742697125744e-14
12,60.00000058495246,8.288473401282914e-16
13,60.00000057734863,-4.609262700565263e-14
14,60.00000056935621,2.6285411564896207e-15
15,60.000000570220365,-1.1219530457479748e-14
16,60.000000584025386,-3.119240670037194e-14
17,60.00000059506165,1.8375158719896685e-14
18,67.15000064189258,2.377797919905734e-14
19,67.15000061943927,3.0876334109481455e-15
20,67.15000063402691,6.697279483848675e-14
21,67.15000065789903,-4.0936749740174984e-14
22,67.15000065416882,5.009482453051179e-14
23,67.15000064846485,-8.90711752308553e-15
24,67.15000064433235,-5.602447379739991e-14
